gene	len	ct	mu	sigma	region	fisher_real	fisher_sim
TM2D2	745	0	121.034834898061	0.0236069799037587	reg1430	1	1
ADAM9	2625	0	121.034834898061	0.0236069799037587	reg1430	0.991288190148059	1
ADAM32	2616	0	193.69123557654	0.0236069799037587	reg1431	0.803054143741984	1
ADAM18	2247	0	193.69123557654	0.0236069799037587	reg1431	0.999890575090791	1
ADAM2	2208	1	193.69123557654	0.0236069799037587	reg1431	0.995495442797191	1
IDO1	1215	0	193.69123557654	0.0236069799037587	reg1431	0.999653336757904	1
IDO2	1263	1	193.69123557654	0.0236069799037587	reg1431	0.999702819942072	1
C8orf4	321	0	148.719281388246	0.0236069799037587	reg1432	0.782344657772707	1
ZMAT4	690	0	148.719281388246	0.0236069799037587	reg1432	0.903791668282519	1
SFRP1	1081	0	153.880278666539	0.0236069799037587	reg1433	0.999999960051031	1
GOLGA7	419	0	153.880278666539	0.0236069799037587	reg1433	1	1
GINS4	682	0	153.880278666539	0.0236069799037587	reg1433	1	1
AGPAT6	1373	1	153.880278666539	0.0236069799037587	reg1433	0.966771053152328	1
NKX6-3	960	0	153.880278666539	0.0236069799037587	reg1433	0.998889270235939	1
ANK1	6114	0	153.880278666539	0.0236069799037587	reg1433	0.888526340260934	1
KAT6A	6249	0	153.880278666539	0.0236069799037587	reg1433	0.986736016794098	1
AP3M2	1314	1	150.877719332679	0.0236069799037587	reg1434	0.997293877096983	1
PLAT	1689	0	150.877719332679	0.0236069799037587	reg1434	0.99975962436063	1
IKBKB	2800	0	150.877719332679	0.0236069799037587	reg1434	0.999943610665377	1
POLB	1251	0	150.877719332679	0.0236069799037587	reg1434	0.743597013008093	1
DKK4	675	0	150.877719332679	0.0236069799037587	reg1434	0.794636927265039	1
VDAC3	858	0	150.877719332679	0.0236069799037587	reg1434	0.999999735619384	1
SLC20A2	1959	0	150.877719332679	0.0236069799037587	reg1434	0.994879446330248	1
SMIM19	324	0	150.877719332679	0.0236069799037587	reg1434	1	1
CHRNB3	1378	1	150.877719332679	0.0236069799037587	reg1434	0.481295298037323	1
CHRNA6	1485	0	150.877719332679	0.0236069799037587	reg1434	0.999195527631576	1
THAP1	642	0	150.877719332679	0.0236069799037587	reg1434	0.727246242552934	1
RNF170	984	0	150.877719332679	0.0236069799037587	reg1434	1	1
HOOK3	2167	0	150.877719332679	0.0236069799037587	reg1434	0.999502928031708	1
FNTA	1154	0	150.877719332679	0.0236069799037587	reg1434	0.989496036420163	1
POMK	1053	0	150.877719332679	0.0236069799037587	reg1434	0.99654333099645	1
HGSNAT	2378	1	150.877719332679	0.0236069799037587	reg1434	0.973764802465923	1
SPIDR	2930	1	191.960265041494	0.0236069799037587	reg1441	0.999365921250433	1
CEBPD	810	0	191.960265041494	0.0236069799037587	reg1441	1	1
PRKDC	12384	0	191.960265041494	0.0236069799037587	reg1441	0.999999980508791	1
MCM4	2592	0	191.960265041494	0.0236069799037587	reg1441	0.999504694482738	1
UBE2V2	478	0	191.960265041494	0.0236069799037587	reg1441	0.999987901706199	1
EFCAB1	636	0	191.960265041494	0.0236069799037587	reg1441	0.918956848915602	1
SNAI2	807	0	191.960265041494	0.0236069799037587	reg1441	0.94766257340397	1
C8orf22	290	0	191.960265041494	0.0236069799037587	reg1441	1	1
SNTG1	1554	0	244.089236510109	0.0236069799037587	reg1443	0.989902573338833	1
PXDNL	4392	1	205.926820957466	0.0236069799037587	reg1444	0.0582998786759681	1
AC090186.1	96	0	205.926820957466	0.0236069799037587	reg1444	1	1
PCMTD1	1294	0	205.926820957466	0.0236069799037587	reg1444	1	1
ST18	3144	0	159.220484200161	0.0236069799037587	reg1445	0.988865751803467	1
FAM150A	401	1	159.220484200161	0.0236069799037587	reg1445	1	1
RB1CC1	4901	1	159.220484200161	0.0236069799037587	reg1445	0.984531437634397	1
NPBWR1	987	0	159.220484200161	0.0236069799037587	reg1445	0.999869772195747	1
OPRK1	1143	0	155.683079395429	0.0236069799037587	reg1446	0.0952273729703737	1
ATP6V1H	1452	0	155.683079395429	0.0236069799037587	reg1446	0.999985105452991	1
RGS20	1236	0	155.683079395429	0.0236069799037587	reg1446	0.999908367777881	1
TCEA1	963	1	155.683079395429	0.0236069799037587	reg1446	0.760463220841021	1
LYPLA1	701	0	155.683079395429	0.0236069799037587	reg1446	0.999999425928751	1
MRPL15	932	0	223.327888963951	0.0236069799037587	reg1447	1	1
SOX17	1245	1	223.327888963951	0.0236069799037587	reg1447	0.99890049401656	1
RP1	6471	3	223.327888963951	0.0236069799037587	reg1447	0.998263235607059	1
XKR4	1953	0	223.327888963951	0.0236069799037587	reg1447	0.976836862754444	1
TMEM68	1058	0	224.907026468341	0.0236069799037587	reg1449	0.99905539424303	1
TGS1	2562	1	224.907026468341	0.0236069799037587	reg1449	0.996057700902991	1
LYN	1539	1	224.907026468341	0.0236069799037587	reg1449	0.999934000891814	1
RPS20	468	0	224.907026468341	0.0236069799037587	reg1449	1	1
MOS	1041	0	224.907026468341	0.0236069799037587	reg1449	0.971938928760513	1
PLAG1	1503	0	224.907026468341	0.0236069799037587	reg1449	0.999926976912459	1
CHCHD7	407	0	224.907026468341	0.0236069799037587	reg1449	1	1
SDR16C5	1051	1	224.907026468341	0.0236069799037587	reg1449	0.990699061666878	1
PENK	1185	0	224.907026468341	0.0236069799037587	reg1449	0.999459723289994	1
IMPAD1	1128	0	224.907026468341	0.0236069799037587	reg1449	0.999079593444273	1
FAM110B	1113	1	125.944389665397	0.0236069799037587	reg1451	0.999575504301954	1
UBXN2B	1054	0	125.944389665397	0.0236069799037587	reg1451	0.760091572297505	1
CYP7A1	1515	0	125.944389665397	0.0236069799037587	reg1451	0.995857349718514	1
SDCBP	960	0	125.944389665397	0.0236069799037587	reg1451	0.999272392729145	1
NSMAF	2906	0	125.944389665397	0.0236069799037587	reg1451	0.811077881160824	1
TOX	1581	0	125.944389665397	0.0236069799037587	reg1451	0.998837788149648	1
CA8	873	1	124.826331600636	0.0236069799037587	reg1453	0.952462407994401	1
RAB2A	697	0	124.826331600636	0.0236069799037587	reg1453	0.99795837239003	1
CHD7	9033	2	124.826331600636	0.0236069799037587	reg1453	0.807459846265074	1
CLVS1	1065	2	180.559839268754	0.0236069799037587	reg1454	0.988722148711415	1
ASPH	3086	1	180.559839268754	0.0236069799037587	reg1454	0.735541452248335	1
NKAIN3	594	0	173.93880592137	0.0236069799037587	reg1455	0.998775115660856	1
GGH	957	0	173.93880592137	0.0236069799037587	reg1455	0.924852700002495	1
TTPA	837	0	173.93880592137	0.0236069799037587	reg1455	0.999999828057708	1
YTHDF3	1839	0	237.89953177686	0.0236069799037587	reg1456	0.999997638428004	1
BHLHE22	1146	2	220.167403202963	0.0236069799037587	reg1457	0.998358578578224	1
CYP7B1	1521	0	220.167403202963	0.0236069799037587	reg1457	1	1
ARMC1	849	0	162.562827297868	0.0236069799037587	reg1458	0.998202788157855	1
MTFR1	1239	0	162.562827297868	0.0236069799037587	reg1458	0.999999994296167	1
PDE7A	1541	1	162.562827297868	0.0236069799037587	reg1458	0.999998426515374	1
DNAJC5B	600	0	162.562827297868	0.0236069799037587	reg1458	0.159739777383694	1
TRIM55	1735	1	125.148203603346	0.0236069799037587	reg1459	0.811467453739635	1
CRH	591	0	125.148203603346	0.0236069799037587	reg1459	0.910437636828802	1
RRS1	1098	1	125.148203603346	0.0236069799037587	reg1459	0.762196046574881	1
ADHFE1	1429	0	125.148203603346	0.0236069799037587	reg1459	0.952506862456525	1
C8orf46	628	0	125.148203603346	0.0236069799037587	reg1459	0.9999976733624	1
MYBL1	2259	0	125.148203603346	0.0236069799037587	reg1459	0.988518603527385	1
VCPIP1	3669	0	125.148203603346	0.0236069799037587	reg1459	0.972982475231171	1
C8orf44	492	0	125.148203603346	0.0236069799037587	reg1459	0.999988087352369	1
SGK3	1493	1	125.148203603346	0.0236069799037587	reg1459	0.999999999713374	1
MCMDC2	2119	0	125.148203603346	0.0236069799037587	reg1459	0.999999999999255	1
TCF24	504	0	125.148203603346	0.0236069799037587	reg1459	1	1
PPP1R42	947	0	125.148203603346	0.0236069799037587	reg1459	0.997450929297794	1
COPS5	1020	0	125.148203603346	0.0236069799037587	reg1459	0.75945296530083	1
CSPP1	3747	1	168.094971747045	0.0236069799037587	reg1460	0.999905794737294	1
ARFGEF1	5778	0	168.094971747045	0.0236069799037587	reg1460	0.999429027564436	1
CPA6	1424	0	168.094971747045	0.0236069799037587	reg1460	0.999999999882698	1
PREX2	4821	1	168.094971747045	0.0236069799037587	reg1460	0.0988584716698964	1
C8orf34	1837	1	168.094971747045	0.0236069799037587	reg1460	0.835303702008071	1
SULF1	2616	0	150.78694769932	0.0236069799037587	reg1463	0.792695141301533	1
SLCO5A1	2547	1	150.78694769932	0.0236069799037587	reg1463	0.99911891995373	1
AC090574.1	216	0	150.78694769932	0.0236069799037587	reg1463	0.999251724411562	1
PRDM14	1716	0	150.78694769932	0.0236069799037587	reg1463	0.363968115783705	1
NCOA2	4395	0	150.78694769932	0.0236069799037587	reg1463	0.99996149801141	1
TRAM1	1129	1	150.78694769932	0.0236069799037587	reg1463	1	1
LACTB2	867	0	150.78694769932	0.0236069799037587	reg1463	1	1
XKR9	1122	0	150.78694769932	0.0236069799037587	reg1463	0.999956567275707	1
EYA1	1804	0	191.115630362159	0.0236069799037587	reg1464	0.99967208364609	1
MSC	621	1	191.115630362159	0.0236069799037587	reg1464	0.205880903392986	1
TRPA1	3406	1	191.115630362159	0.0236069799037587	reg1464	0.981517863029456	1
KCNB2	2736	0	201.848890242535	0.0236069799037587	reg1465	0.180782244853191	1
TERF1	1327	0	201.848890242535	0.0236069799037587	reg1465	0.999999999764929	1
SBSPON	795	0	201.848890242535	0.0236069799037587	reg1465	1	1
RPL7	747	0	127.904763581868	0.0236069799037587	reg1466	1	1
RDH10	1026	0	127.904763581868	0.0236069799037587	reg1466	0.998741101426546	1
STAU2	1997	0	127.904763581868	0.0236069799037587	reg1466	0.999954598418054	1
UBE2W	616	0	127.904763581868	0.0236069799037587	reg1466	1	1
TCEB1	389	0	127.904763581868	0.0236069799037587	reg1466	1	1
TMEM70	791	0	127.904763581868	0.0236069799037587	reg1466	1	1
LY96	483	0	127.904763581868	0.0236069799037587	reg1466	0.961848885057079	1
JPH1	1986	1	158.744468273194	0.0236069799037587	reg1467	0.999929094481497	1
GDAP1	1077	0	158.744468273194	0.0236069799037587	reg1467	1	1
PI15	777	0	158.744468273194	0.0236069799037587	reg1467	0.423175321447525	1
CRISPLD1	1503	1	158.744468273194	0.0236069799037587	reg1467	0.999060336289451	1
HNF4G	1338	0	202.304724744252	0.0236069799037587	reg1468	0.985737317109454	1
ZFHX4	10860	0	225.165528862886	0.0236069799037587	reg1470	0.0321469382052558	1
PEX2	918	0	225.165528862886	0.0236069799037587	reg1470	0.995266853200963	1
PKIA	231	0	195.061089166604	0.0236069799037587	reg1471	1	1
ZC2HC1A	1096	0	195.061089166604	0.0236069799037587	reg1471	0.999636657598645	1
IL7	603	1	195.061089166604	0.0236069799037587	reg1471	1	1
STMN2	622	0	171.469861827895	0.0236069799037587	reg1472	1	1
HEY1	988	0	171.469861827895	0.0236069799037587	reg1472	0.999493202623849	1
MRPS28	845	0	171.469861827895	0.0236069799037587	reg1472	1	1
TPD52	1225	1	171.469861827895	0.0236069799037587	reg1472	0.999999993504035	1
ZBTB10	2712	1	132.772812489864	0.0236069799037587	reg1473	0.901407470423223	1
ZNF704	1239	0	132.772812489864	0.0236069799037587	reg1473	0.996672289803436	1
PAG1	1299	0	132.772812489864	0.0236069799037587	reg1473	0.999608052248751	1
FABP5	408	0	140.325890222586	0.0236069799037587	reg1474	0.999898721079699	1
PMP2	399	0	140.325890222586	0.0236069799037587	reg1474	1	1
FABP9	399	0	140.325890222586	0.0236069799037587	reg1474	0.9484980015307	1
FABP4	399	0	140.325890222586	0.0236069799037587	reg1474	1	1
FABP12	423	0	140.325890222586	0.0236069799037587	reg1474	0.999914703755829	1
IMPA1	1120	0	140.325890222586	0.0236069799037587	reg1474	0.78575047925232	1
SLC10A5	1317	1	140.325890222586	0.0236069799037587	reg1474	0.99104777422139	1
ZFAND1	855	1	140.325890222586	0.0236069799037587	reg1474	0.999458351607566	1
CHMP4C	702	0	140.325890222586	0.0236069799037587	reg1474	1	1
SNX16	1035	0	140.325890222586	0.0236069799037587	reg1474	0.999741912490631	1
RALYL	957	1	196.146462220938	0.0236069799037587	reg1477	0.995692249297754	1
LRRCC1	3143	0	196.146462220938	0.0236069799037587	reg1477	0.999999999999973	1
E2F5	1206	0	196.146462220938	0.0236069799037587	reg1477	0.999994426916715	1
C8orf59	315	0	196.146462220938	0.0236069799037587	reg1477	1	1
CA13	789	1	196.146462220938	0.0236069799037587	reg1477	0.999700131244404	1
CA1	786	1	196.146462220938	0.0236069799037587	reg1477	0.999999942177938	1
CA3	783	0	196.146462220938	0.0236069799037587	reg1477	0.954763379910463	1
CA2	783	0	196.146462220938	0.0236069799037587	reg1477	0.999981661220666	1
REXO1L1	2028	0	156.545864444537	0.0236069799037587	reg1479	0.999327404512028	1
REXO1L11P	2028	0	156.545864444537	0.0236069799037587	reg1479	1	1
REXO1L10P	2028	1	156.545864444537	0.0236069799037587	reg1479	1	1
PSKH2	1158	0	156.545864444537	0.0236069799037587	reg1479	0.999840382392439	1
ATP6V0D2	1053	1	156.545864444537	0.0236069799037587	reg1479	0.959305173738529	1
SLC7A13	1541	0	156.545864444537	0.0236069799037587	reg1479	0.957814563753987	1
WWP1	2878	0	156.545864444537	0.0236069799037587	reg1479	0.536140998568599	1
RMDN1	1369	0	156.545864444537	0.0236069799037587	reg1479	1	1
CPNE3	1614	0	156.545864444537	0.0236069799037587	reg1479	0.999766399448588	1
CNGB3	2490	0	156.545864444537	0.0236069799037587	reg1479	0.33881320158604	1
CNBD1	1700	2	217.284549787552	0.0236069799037587	reg1480	0.936594357347047	1
DCAF4L2	1188	0	217.284549787552	0.0236069799037587	reg1480	0.557168741742406	1
MMP16	1895	1	220.813177660738	0.0236069799037587	reg1481	0.520333012052752	1
RIPK2	1623	0	203.551981844496	0.0236069799037587	reg1482	0.999999924484135	1
OSGIN2	1654	0	203.551981844496	0.0236069799037587	reg1482	0.999478661513143	1
NBN	2265	0	203.551981844496	0.0236069799037587	reg1482	0.998769302104028	1
DECR1	1095	1	165.406108440134	0.0236069799037587	reg1483	0.999999980888119	1
CALB1	786	0	165.406108440134	0.0236069799037587	reg1483	1	1
TMEM64	1155	0	165.406108440134	0.0236069799037587	reg1483	1	1
NECAB1	1056	0	165.406108440134	0.0236069799037587	reg1483	0.878861265032199	1
TMEM55A	792	0	204.791515325656	0.0236069799037587	reg1484	0.999999906366482	1
OTUD6B	984	0	204.791515325656	0.0236069799037587	reg1484	0.999999990671028	1
LRRC69	1044	0	204.791515325656	0.0236069799037587	reg1484	1	1
SLC26A7	2112	1	204.791515325656	0.0236069799037587	reg1484	0.998434147044202	1
RUNX1T1	2033	0	161.758321578624	0.0236069799037587	reg1485	0.956914825358614	1
TRIQK	283	0	161.758321578624	0.0236069799037587	reg1485	0.851517456580554	1
C8orf87	367	0	150.072265159949	0.0236069799037587	reg1486	0.999949063733736	1
FAM92A1	1034	0	150.072265159949	0.0236069799037587	reg1486	1	1
RBM12B	3006	1	150.072265159949	0.0236069799037587	reg1486	0.999997843727356	1
RBM12B-AS1	309	0	150.072265159949	0.0236069799037587	reg1486	0.994402097564129	1
TMEM67	3245	0	150.072265159949	0.0236069799037587	reg1486	0.806031933690677	1
PDP1	1689	0	150.072265159949	0.0236069799037587	reg1486	0.996400397760868	1
CDH17	2499	1	124.730261692005	0.0236069799037587	reg1487	0.732754783356305	1
GEM	891	0	124.730261692005	0.0236069799037587	reg1487	0.99872335186183	1
RAD54B	2783	0	124.730261692005	0.0236069799037587	reg1487	0.599692255120039	1
FSBP	900	0	124.730261692005	0.0236069799037587	reg1487	0.991744767317391	1
KIAA1429	5493	0	124.730261692005	0.0236069799037587	reg1487	0.95246754391654	1
AC023632.1	246	0	124.730261692005	0.0236069799037587	reg1487	0.999278274896402	1
ESRP1	2085	0	124.730261692005	0.0236069799037587	reg1487	0.999954883213811	1
DPY19L4	2264	0	124.730261692005	0.0236069799037587	reg1487	0.999955319817944	1
INTS8	3409	1	124.730261692005	0.0236069799037587	reg1487	0.999943132922601	1
CCNE2	1275	0	124.730261692005	0.0236069799037587	reg1487	0.998842367021311	1
TP53INP1	754	0	124.730261692005	0.0236069799037587	reg1487	0.709389512969255	1
NDUFAF6	1110	0	147.983679631033	0.0236069799037587	reg1488	0.99942723732642	1
PLEKHF2	750	0	147.983679631033	0.0236069799037587	reg1488	1	1
C8orf37	624	0	147.983679631033	0.0236069799037587	reg1488	0.986065706054814	1
GDF6	1368	0	128.655544920052	0.0236069799037587	reg1489	0.999750852576675	1
UQCRB	633	0	128.655544920052	0.0236069799037587	reg1489	1	1
MTERFD1	1281	0	128.655544920052	0.0236069799037587	reg1489	0.996577187621564	1
PTDSS1	1595	0	128.655544920052	0.0236069799037587	reg1489	0.999939376094004	1
SDC2	610	0	128.655544920052	0.0236069799037587	reg1489	0.996257544621522	1
CPQ	1419	0	128.655544920052	0.0236069799037587	reg1489	0.999998551840986	1
TSPYL5	1254	0	140.344328081966	0.0236069799037587	reg1490	0.999967440079873	1
MTDH	1749	1	140.344328081966	0.0236069799037587	reg1490	0.999614142355638	1
LAPTM4B	978	0	140.344328081966	0.0236069799037587	reg1490	0.999999794770463	1
MATN2	3016	0	140.344328081966	0.0236069799037587	reg1490	0.999998236407814	1
RPL30	348	1	110.278908408798	0.0236069799037587	reg1491	1	1
C8orf47	1125	0	110.278908408798	0.0236069799037587	reg1491	0.998903225520313	1
HRSP12	506	0	110.278908408798	0.0236069799037587	reg1491	0.999964348926842	1
POP1	3075	0	110.278908408798	0.0236069799037587	reg1491	0.998753814023343	1
NIPAL2	1180	0	110.278908408798	0.0236069799037587	reg1491	0.99906272832083	1
KCNS2	1434	0	110.278908408798	0.0236069799037587	reg1491	0.366467412891977	1
STK3	1586	0	110.278908408798	0.0236069799037587	reg1491	0.983331432895425	1
OSR2	1413	0	110.278908408798	0.0236069799037587	reg1491	0.999999990046722	1
VPS13B	12255	1	110.278908408798	0.0236069799037587	reg1491	0.99827565070054	0.999999999999361
COX6C	228	0	115.120611838825	0.0236069799037587	reg1493	1	1
RGS22	3887	1	115.120611838825	0.0236069799037587	reg1493	0.921295491196846	1
FBXO43	2127	1	115.120611838825	0.0236069799037587	reg1493	0.999846516395723	1
POLR2K	227	0	115.120611838825	0.0236069799037587	reg1493	1	1
SPAG1	2936	0	115.120611838825	0.0236069799037587	reg1493	0.976852777704485	1
RNF19A	2517	0	115.120611838825	0.0236069799037587	reg1493	0.996368853542083	1
ANKRD46	750	0	115.120611838825	0.0236069799037587	reg1493	0.99999842928958	1
SNX31	1491	0	115.120611838825	0.0236069799037587	reg1493	0.851304425532296	1
PABPC1	1913	0	115.120611838825	0.0236069799037587	reg1493	0.984273696472701	1
YWHAZ	831	0	115.120611838825	0.0236069799037587	reg1493	0.117364468010267	1
ZNF706	269	0	120.866767363913	0.0236069799037587	reg1494	1	1
GRHL2	1878	0	120.866767363913	0.0236069799037587	reg1494	0.997807637784001	1
NCALD	761	0	120.866767363913	0.0236069799037587	reg1494	0.997930726689855	1
RRM2B	1273	1	114.545363083787	0.0236069799037587	reg1495	0.999281989600392	1
UBR5	8400	2	114.545363083787	0.0236069799037587	reg1495	0.919214287973573	1
ODF1	753	0	114.545363083787	0.0236069799037587	reg1495	0.830755502982051	1
KLF10	1446	0	114.545363083787	0.0236069799037587	reg1495	0.978785558884559	1
AZIN1	1347	0	114.545363083787	0.0236069799037587	reg1495	0.992845168112031	1
ATP6V1C1	1149	0	163.380652640315	0.0236069799037587	reg1496	0.999930781677362	1
C8orf56	318	0	163.380652640315	0.0236069799037587	reg1496	1	1
BAALC	688	0	163.380652640315	0.0236069799037587	reg1496	0.999399422560867	1
FZD6	2121	0	163.380652640315	0.0236069799037587	reg1496	0.999999993112481	1
CTHRC1	912	0	163.380652640315	0.0236069799037587	reg1496	0.999905816154909	1
SLC25A32	948	0	163.380652640315	0.0236069799037587	reg1496	0.999999953557435	1
DCAF13	1869	0	163.380652640315	0.0236069799037587	reg1496	0.773137128139369	1
RIMS2	5455	2	163.380652640315	0.0236069799037587	reg1496	0.02406216945415	1
DCSTAMP	1413	0	172.88268680396	0.0236069799037587	reg1497	0.976210070597343	1
DPYS	1650	1	172.88268680396	0.0236069799037587	reg1497	0.917113912350978	1
LRP12	2580	1	172.88268680396	0.0236069799037587	reg1497	0.999999978589181	1
ZFPM2	3456	1	181.869908904951	0.0236069799037587	reg1498	0.355172761853092	1
OXR1	3035	2	165.122818385003	0.0236069799037587	reg1499	1	1
ABRA	1146	0	165.122818385003	0.0236069799037587	reg1499	1	1
ANGPT1	1497	0	158.360611245679	0.0236069799037587	reg1500	0.971457274993399	1
RSPO2	742	0	160.289024868973	0.0236069799037587	reg1501	0.999775552730932	1
EIF3E	1386	0	160.289024868973	0.0236069799037587	reg1501	0.0225220159624473	1
EMC2	937	0	160.289024868973	0.0236069799037587	reg1501	0.651912982598602	1
TMEM74	918	0	160.289024868973	0.0236069799037587	reg1501	0.999999966756876	1
TRHR	1197	0	164.627190658146	0.0236069799037587	reg1502	0.99797818653771	1
NUDCD1	1783	0	164.627190658146	0.0236069799037587	reg1502	0.999991102986217	1
ENY2	395	0	164.627190658146	0.0236069799037587	reg1502	0.999950890481792	1
PKHD1L1	12843	1	164.627190658146	0.0236069799037587	reg1502	0.954894889492196	1
EBAG9	781	1	164.627190658146	0.0236069799037587	reg1502	0.853547376400139	1
SYBU	2069	1	164.627190658146	0.0236069799037587	reg1502	0.789268625109498	1
RP11-422N16.3	327	0	164.627190658146	0.0236069799037587	reg1502	1	1
KCNV1	1503	0	164.627190658146	0.0236069799037587	reg1502	0.732813076733648	1
CSMD3	11182	4	219.402930632099	0.0236069799037587	reg1505	0.921363000309768	1
TRPS1	3977	0	151.482113976315	0.0236069799037587	reg1508	0.0239578374082506	1
EIF3H	1406	0	116.720503927809	0.0236069799037587	reg1509	0.999999999827126	1
UTP23	1079	0	116.720503927809	0.0236069799037587	reg1509	0.8610453921649	1
RAD21	1896	0	116.720503927809	0.0236069799037587	reg1509	0.992783104899495	1
AARD	468	0	116.720503927809	0.0236069799037587	reg1509	0.998305852191649	1
SLC30A8	1110	0	150.962378904228	0.0236069799037587	reg1510	0.999461897764477	1
MED30	537	0	150.962378904228	0.0236069799037587	reg1510	0.984262338958474	1
EXT1	2296	0	150.962378904228	0.0236069799037587	reg1510	0.983428292466018	1
SAMD12	688	0	127.549443561669	0.0236069799037587	reg1511	0.999987803745217	1
TNFRSF11B	1206	0	127.549443561669	0.0236069799037587	reg1511	0.984692329452128	1
COLEC10	834	0	137.444927672852	0.0236069799037587	reg1512	0.979232492802028	1
MAL2	531	0	137.444927672852	0.0236069799037587	reg1512	1	1
NOV	1074	0	137.444927672852	0.0236069799037587	reg1512	0.999999868881193	1
ENPP2	2856	1	137.444927672852	0.0236069799037587	reg1512	0.976764593489295	1
TAF2	3756	0	137.444927672852	0.0236069799037587	reg1512	0.981650275422861	1
DSCC1	1182	0	137.444927672852	0.0236069799037587	reg1512	0.632922166338796	1
DEPTOR	1230	1	137.444927672852	0.0236069799037587	reg1512	0.388332535780638	1
COL14A1	5551	2	159.649508017055	0.0236069799037587	reg1513	0.783989098945557	1
MRPL13	537	0	159.649508017055	0.0236069799037587	reg1513	1	1
MTBP	2715	0	159.649508017055	0.0236069799037587	reg1513	0.993813877219327	1
SNTB1	1617	1	159.649508017055	0.0236069799037587	reg1513	0.999902754450425	1
HAS2	1659	0	172.766808626064	0.0236069799037587	reg1514	0.999442091601478	1
ZHX2	2514	0	142.081702727917	0.0236069799037587	reg1515	0.972277496471377	1
DERL1	756	0	117.585500195904	0.0236069799037587	reg1516	0.997640749237834	1
TBC1D31	3272	2	117.585500195904	0.0236069799037587	reg1516	0.591150665601969	1
FAM83A	1387	0	117.585500195904	0.0236069799037587	reg1516	0.968836275277278	1
C8orf76	1143	0	117.585500195904	0.0236069799037587	reg1516	1	1
ZHX1-C8ORF76	879	0	117.585500195904	0.0236069799037587	reg1516	1	1
ZHX1	2622	0	117.585500195904	0.0236069799037587	reg1516	0.999986800489134	1
ATAD2	4173	1	117.585500195904	0.0236069799037587	reg1516	0.977549243819239	1
WDYHV1	729	0	117.585500195904	0.0236069799037587	reg1516	1	1
FBXO32	1068	0	117.585500195904	0.0236069799037587	reg1516	1	1
KLHL38	1746	0	117.585500195904	0.0236069799037587	reg1516	0.791656155552547	1
ANXA13	1074	1	117.585500195904	0.0236069799037587	reg1516	0.997143321581127	1
FAM91A1	2556	1	117.585500195904	0.0236069799037587	reg1516	0.994329496327103	1
FER1L6	5574	2	136.806482552301	0.0236069799037587	reg1517	0.947531911802012	1
TMEM65	723	0	136.806482552301	0.0236069799037587	reg1517	0.96922412906739	1
TRMT12	1347	0	136.806482552301	0.0236069799037587	reg1517	0.999307992796643	1
RNF139	1995	0	136.806482552301	0.0236069799037587	reg1517	0.999548283429832	1
TATDN1	1147	0	136.806482552301	0.0236069799037587	reg1517	0.58059413450145	1
NDUFB9	927	0	136.806482552301	0.0236069799037587	reg1517	0.999999626661985	1
MTSS1	2586	0	136.806482552301	0.0236069799037587	reg1517	0.988062482622303	1
ZNF572	1590	0	136.806482552301	0.0236069799037587	reg1517	0.999794243038124	1
SQLE	1854	0	146.936861788166	0.0236069799037587	reg1518	0.992649627818715	1
KIAA0196	3480	0	146.936861788166	0.0236069799037587	reg1518	0.668196983231458	1
NSMCE2	744	1	146.936861788166	0.0236069799037587	reg1518	0.999998123422097	1
TRIB1	1119	0	146.936861788166	0.0236069799037587	reg1518	0.999999946679798	1
FAM84B	933	0	174.119463611872	0.0236069799037587	reg1519	0.999420208614603	1
POU5F1B	1080	0	144.168528922262	0.0236069799037587	reg1520	0.377454667962511	1
MYC	1365	0	144.168528922262	0.0236069799037587	reg1520	0.999972590596603	1
TMEM75	417	0	144.168528922262	0.0236069799037587	reg1520	1	1
GSDMC	1527	0	161.743505932097	0.0236069799037587	reg1522	0.75963123836869	1
FAM49B	1003	0	161.743505932097	0.0236069799037587	reg1522	0.999999982292247	1
ASAP1	3533	0	156.401642964014	0.0236069799037587	reg1523	0.999999897553222	1
ADCY8	3756	2	156.401642964014	0.0236069799037587	reg1523	0.860448932263229	1
EFR3A	2476	0	282.973020969373	0.0236069799037587	reg1524	0.958116335095198	1
OC90	3504	0	165.983665625561	0.0236069799037587	reg1525	0.411013180302453	1
HHLA1	1759	1	165.983665625561	0.0236069799037587	reg1525	0.772720166324422	1
KCNQ3	2645	0	165.983665625561	0.0236069799037587	reg1525	0.978249780305478	1
LRRC6	1541	0	165.983665625561	0.0236069799037587	reg1525	0.884245864061011	1
TMEM71	1037	0	165.983665625561	0.0236069799037587	reg1525	0.999932786365262	1
PHF20L1	3075	0	165.983665625561	0.0236069799037587	reg1525	0.992610214909466	1
TG	8396	1	150.136558285791	0.0236069799037587	reg1526	0.21074321640881	1
SLA	962	0	150.136558285791	0.0236069799037587	reg1526	0.999234779516615	0.999999999999999
WISP1	1129	0	150.136558285791	0.0236069799037587	reg1526	0.657791719259322	1
NDRG1	1395	0	150.136558285791	0.0236069799037587	reg1526	0.984157819537949	1
ST3GAL1	1023	1	150.136558285791	0.0236069799037587	reg1526	0.998524078419529	1
ZFAT	3863	0	139.423443569845	0.0236069799037587	reg1527	0.912852869862114	1
KHDRBS3	1052	0	166.845276250239	0.0236069799037587	reg1528	0.999995835138175	1
FAM135B	4270	0	206.985583368834	0.0236069799037587	reg1531	0.976867332451291	1
