name	ct	len	pval	p.adj	den
EOMES	1	540	0.537765608455322	1	0.00185185185185185
DPCD	1	844	0.537931101375	1	0.00118483412322275
RNF219	1	386	0.538340073490808	1	0.00259067357512953
RP11-480D4.4	2	422	0.538548436928054	1	0.004739336492891
MEIG1	1	579	0.538789032728585	1	0.00172711571675302
PHF15	2	1359	0.539056663601765	1	0.00147167034584253
TCF25	1	1179	0.539082693767505	1	0.000848176420695505
MEF2C	4	1508	0.539416553665583	1	0.0026525198938992
DLC1	1	333	0.539482216041516	1	0.003003003003003
GMPPA	1	648	0.539525735487944	1	0.00154320987654321
RP11-316O14.1	1	648	0.539525735487944	1	0.00154320987654321
SLC16A1	2	1116	0.539533612179407	1	0.0017921146953405
STRN3	1	771	0.539892114565195	1	0.0012970168612192
SNX5	1	623	0.54015984699855	1	0.00160513643659711
MGME1	1	623	0.54015984699855	1	0.00160513643659711
IL7	1	400	0.54092887645986	1	0.0025
WDR59	2	1244	0.54117999059136	1	0.00160771704180064
ARSJ	1	464	0.541200211869344	1	0.0021551724137931
HIBADH	1	663	0.541207423945503	1	0.00150829562594268
ARHGAP24	1	569	0.541241616490924	1	0.00175746924428822
PLK2	2	692	0.54131184724236	1	0.00289017341040462
TGFB2	1	430	0.541671961827518	1	0.00232558139534884
RP11-224O19.2	1	430	0.541671961827518	1	0.00232558139534884
LPP	2	1145	0.541819699720056	1	0.00174672489082969
VSNL1	2	694	0.542135146490268	1	0.00288184438040346
ARF5	1	725	0.542263527645108	1	0.00137931034482759
C2CD5	2	688	0.542289058455035	1	0.00290697674418605
FUT8	2	1014	0.542344704580368	1	0.0019723865877712
CTPS1	1	730	0.542386399493109	1	0.00136986301369863
CTD-2203K17.1	1	478	0.542388953028573	1	0.00209205020920502
EIF4EBP2	1	569	0.542413497160464	1	0.00175746924428822
RGS20	1	587	0.542597504903062	1	0.00170357751277683
SNAP25-AS1	1	822	0.542712628148719	1	0.00121654501216545
MOV10	1	789	0.54273793288264	1	0.00126742712294043
ZBTB11	1	625	0.543321431405591	1	0.0016
LSR	1	773	0.54352651546191	1	0.00129366106080207
ZNF48	1	1366	0.54425667298746	1	0.000732064421669107
HERC4	1	494	0.544599395927202	1	0.00202429149797571
TIAL1	1	781	0.544753554352507	1	0.00128040973111396
C17orf80	1	682	0.545013696044912	1	0.00146627565982405
FAM216A	1	779	0.545086600318227	1	0.00128369704749679
GPN3	1	779	0.545086600318227	1	0.00128369704749679
TBC1D8	3	1502	0.545343282461768	1	0.00199733688415446
ABCB6	2	1104	0.545427783400407	1	0.00181159420289855
ARHGAP31-AS1	1	733	0.545764364410429	1	0.00136425648021828
IKBIP	3	884	0.546948955087978	1	0.00339366515837104
CCNJ	1	665	0.547237055161016	1	0.00150375939849624
VWCE	1	868	0.547311401396994	1	0.00115207373271889
CCDC106	1	757	0.547775248622376	1	0.00132100396301189
MIR760	2	849	0.547775296146537	1	0.00235571260306243
CCDC150	1	473	0.547828010988471	1	0.00211416490486258
TATDN2	1	644	0.547969999962814	1	0.0015527950310559
RP11-438J1.1	1	644	0.547969999962814	1	0.0015527950310559
RALY	2	1307	0.548068994083528	1	0.00153022188217292
TMEM41A	1	672	0.548469279680306	1	0.00148809523809524
CHD4	1	1553	0.548631097214035	1	0.000643915003219575
KIN	1	539	0.548855241606209	1	0.00185528756957328
ATP5C1	1	539	0.548855241606209	1	0.00185528756957328
TARS	1	491	0.549158308117379	1	0.00203665987780041
GOLGA7	1	561	0.549220585121068	1	0.0017825311942959
NR4A1	1	1008	0.54944578714583	1	0.000992063492063492
AC005154.6	1	719	0.549547110551451	1	0.00139082058414465
HERC3	3	1365	0.549636319866426	1	0.0021978021978022
NR1H2	1	1333	0.549954711864215	1	0.000750187546886722
DSEL	3	711	0.550057679117128	1	0.00421940928270042
STAG2	1	745	0.550214945142163	1	0.00134228187919463
MLYCD	1	501	0.550255135486719	1	0.00199600798403194
KIAA1524	1	395	0.550575522143359	1	0.00253164556962025
DZIP3	1	395	0.550575522143359	1	0.00253164556962025
GPR126	2	735	0.550687677547143	1	0.00272108843537415
FAM69A	2	1125	0.550696230022822	1	0.00177777777777778
ZNF32	1	462	0.550827096626354	1	0.00216450216450216
ETFB	1	667	0.551163108122727	1	0.00149925037481259
RGMB-AS1	2	766	0.551183080998663	1	0.00261096605744125
NOP14	1	746	0.55120470582645	1	0.00134048257372654
GRK4	1	746	0.55120470582645	1	0.00134048257372654
SYT10	2	608	0.55142302737866	1	0.00328947368421053
TM7SF2	1	1134	0.551553460991337	1	0.000881834215167548
RP11-425I13.3	1	497	0.551665740877694	1	0.00201207243460765
ZDHHC23	1	716	0.551671594644181	1	0.00139664804469274
RP11-255E6.6	1	716	0.551671594644181	1	0.00139664804469274
RYK	1	598	0.551992974088954	1	0.00167224080267559
RP11-67L3.4	1	758	0.55242335787915	1	0.00131926121372032
RIMKLB	2	1077	0.552619756098009	1	0.00185701021355617
FAM174B	1	736	0.552802466039125	1	0.00135869565217391
SCML1	1	690	0.552856850578105	1	0.00144927536231884
ERBB3	1	1172	0.552957183752188	1	0.000853242320819113
HSP90AB1	1	655	0.552991253404094	1	0.00152671755725191
MAPK10	1	699	0.553045685238137	1	0.00143061516452074
RP11-588G21.2	2	791	0.553115525950499	1	0.00252844500632111
NSFL1C	1	587	0.553186146697024	1	0.00170357751277683
CTD-2562J17.4	1	615	0.553353017636975	1	0.0016260162601626
ARAP1	1	1011	0.553381571197012	1	0.000989119683481701
USP31	1	952	0.55357593354061	1	0.00105042016806723
FAM98A	1	412	0.554042513051452	1	0.00242718446601942
IGF2BP3	4	1764	0.554071830159449	1	0.00226757369614512
RP11-119B16.2	1	828	0.554128760683192	1	0.00120772946859903
PANK2	1	828	0.554128760683192	1	0.00120772946859903
ZBTB11-AS1	1	651	0.554499983468199	1	0.00153609831029186
ZNF24	1	496	0.554702775108743	1	0.00201612903225806
S100A2	1	1211	0.555093994184596	1	0.000825763831544178
ATP9B	2	645	0.555436137586031	1	0.00310077519379845
FAM117B	1	911	0.555450757775411	1	0.00109769484083425
TMEM91	1	1154	0.555558477382972	1	0.000866551126516464
EVI5	1	551	0.555808758854499	1	0.00181488203266788
RAP1GDS1	2	1003	0.555909336313537	1	0.00199401794616152
ADIPOR2	1	725	0.55606970399407	1	0.00137931034482759
TRIB1	1	823	0.55635035038858	1	0.00121506682867558
RP11-212D19.4	1	434	0.556728165327697	1	0.00230414746543779
RBM7	1	434	0.556728165327697	1	0.00230414746543779
C11orf71	1	434	0.556728165327697	1	0.00230414746543779
NAA15	1	662	0.556928447660094	1	0.00151057401812689
FHDC1	2	787	0.55729842568695	1	0.00254129606099111
DNAJC27	1	674	0.558320516223128	1	0.00148367952522255
DNAJC27-AS1	1	674	0.558320516223128	1	0.00148367952522255
FNTB	1	621	0.558344089930971	1	0.00161030595813205
FERMT1	1	517	0.55853424018608	1	0.00193423597678917
PRIM2	1	461	0.558543776937726	1	0.00216919739696312
AC002451.3	1	587	0.558695777198444	1	0.00170357751277683
STK10	2	949	0.558700809576813	1	0.00210748155953635
AC002467.7	1	596	0.559112134381452	1	0.00167785234899329
CBLL1	1	596	0.559112134381452	1	0.00167785234899329
MCC	3	1320	0.559799357937684	1	0.00227272727272727
PFKM	1	836	0.560105331855355	1	0.00119617224880383
C17orf82	1	446	0.560208886506103	1	0.00224215246636771
CTB-113I20.2	1	969	0.560210799035364	1	0.00103199174406605
VDAC1	1	969	0.560210799035364	1	0.00103199174406605
RUFY3	2	980	0.560766919106971	1	0.00204081632653061
DNAJB1	2	1519	0.560869700534557	1	0.00131665569453588
CHST3	1	836	0.561101842497989	1	0.00119617224880383
MEF2C-AS1	1	526	0.561135253744357	1	0.00190114068441065
CPNE8	2	789	0.561370753459113	1	0.00253485424588086
SAR1B	1	722	0.561505660029172	1	0.00138504155124654
TNKS2-AS1	1	675	0.562132356377476	1	0.00148148148148148
ZNF841	1	422	0.562374067123573	1	0.0023696682464455
AC009403.2	1	743	0.562701261946764	1	0.00134589502018843
RBM33	1	743	0.562701261946764	1	0.00134589502018843
LEPR	1	679	0.562788927163047	1	0.00147275405007364
LEPROT	1	679	0.562788927163047	1	0.00147275405007364
ABCA7	1	1936	0.563258447356615	1	0.000516528925619835
C4orf32	1	608	0.563353336599066	1	0.00164473684210526
RP11-109L13.5	1	876	0.563880686326289	1	0.00114155251141553
VDAC2	1	653	0.564069444282379	1	0.00153139356814701
ALK	2	714	0.564249280604329	1	0.00280112044817927
KIF5B	1	603	0.564550153259644	1	0.00165837479270315
SIX5	1	941	0.564552646120608	1	0.00106269925611052
DNAJC19	1	456	0.564583402947809	1	0.00219298245614035
ARHGAP20	2	795	0.564689182943678	1	0.00251572327044025
UBAC2	1	820	0.564702700313501	1	0.00121951219512195
CNOT8	2	738	0.565104306392291	1	0.002710027100271
PRKCH	5	1935	0.565335390466976	1	0.00258397932816537
DDX42	1	852	0.565345555637922	1	0.00117370892018779
USP32	1	874	0.565526766992112	1	0.0011441647597254
C17orf64	1	874	0.565526766992112	1	0.0011441647597254
RP11-638L3.1	3	724	0.565558559291747	1	0.00414364640883978
C9orf40	2	667	0.565845449410113	1	0.00299850074962519
TERC	1	506	0.566128374718489	1	0.00197628458498024
CASC10	1	613	0.566224584443664	1	0.00163132137030995
DENND2C	1	465	0.566351751386042	1	0.0021505376344086
NSMCE4A	1	674	0.566811329940444	1	0.00148367952522255
CDK5RAP2	1	916	0.567293971510008	1	0.00109170305676856
DDX59	1	818	0.567310830522052	1	0.00122249388753056
ARHGEF3	2	1149	0.568131949198574	1	0.00174064403829417
AC074212.6	1	950	0.568219743769433	1	0.00105263157894737
TAF3	1	570	0.568510329024176	1	0.00175438596491228
RP11-44N11.2	1	416	0.568569752305279	1	0.00240384615384615
DNAJB5	1	918	0.568662981144205	1	0.00108932461873638
CISD1	2	897	0.569476877912627	1	0.00222965440356745
SDAD1P1	1	741	0.569501766293834	1	0.00134952766531714
BNIP3L	1	741	0.569501766293834	1	0.00134952766531714
CCNYL1	1	688	0.570005053675193	1	0.00145348837209302
MIR4757	1	449	0.570300181846277	1	0.0022271714922049
CBX5	1	729	0.571158215897764	1	0.00137174211248285
DTD1	1	623	0.571220525671507	1	0.00160513643659711
TFAP4	1	1504	0.571763781148443	1	0.000664893617021277
BOC	1	583	0.571889354499383	1	0.00171526586620926
RBBP8	1	727	0.571901109311056	1	0.00137551581843191
PPP1R21	1	614	0.572207124799457	1	0.00162866449511401
TOMM70A	1	525	0.572354132590075	1	0.0019047619047619
LNP1	1	525	0.572354132590075	1	0.0019047619047619
ZNF165	1	568	0.572587013173301	1	0.00176056338028169
ZNF320	1	501	0.572631475852491	1	0.00199600798403194
RP11-424N24.2	1	591	0.572777260963652	1	0.00169204737732657
SMTN	1	1007	0.573014265542276	1	0.00099304865938431
RGMB	2	795	0.573014819016564	1	0.00251572327044025
DENND4A	1	801	0.573079590523277	1	0.00124843945068664
PGBD3	1	471	0.573258431718335	1	0.00212314225053079
ERCC6	1	471	0.573258431718335	1	0.00212314225053079
SNX1	1	766	0.573540615614205	1	0.00130548302872063
SLC35A1	1	520	0.573740991105085	1	0.00192307692307692
SMNDC1	1	557	0.574084405966616	1	0.00179533213644524
C15ORF37	1	577	0.574125482788297	1	0.00173310225303293
SGMS2	1	690	0.574269528930738	1	0.00144927536231884
ZDBF2	1	438	0.574527657850331	1	0.00228310502283105
RP5-977B1.7	1	1141	0.575180854893502	1	0.000876424189307625
AP000936.4	1	782	0.575213394332559	1	0.00127877237851662
CALM2	1	838	0.575282283581714	1	0.00119331742243437
CCNG1	1	393	0.575283817908282	1	0.00254452926208651
RP11-541P9.3	1	393	0.575283817908282	1	0.00254452926208651
EIF3A	1	639	0.575505119402496	1	0.00156494522691706
ERC2	1	611	0.575892922088526	1	0.0016366612111293
EMC2	1	469	0.576967454560099	1	0.00213219616204691
THAP10	1	496	0.577045531382562	1	0.00201612903225806
LINC00959	2	795	0.577101712152515	1	0.00251572327044025
ZNF503	1	824	0.57716597040603	1	0.00121359223300971
NMI	1	555	0.577271308633593	1	0.0018018018018018
UGCG	1	772	0.577698668673089	1	0.00129533678756477
SIK2	1	724	0.578140764793912	1	0.00138121546961326
C1orf53	1	412	0.578190000213687	1	0.00242718446601942
PRMT6	2	572	0.578191029695533	1	0.0034965034965035
OXCT1	1	390	0.578649383347441	1	0.00256410256410256
RAD21L1	1	891	0.578748971075162	1	0.00112233445566779
GALNT16	1	870	0.579035408051695	1	0.00114942528735632
ITPK1	1	1116	0.579101633355738	1	0.000896057347670251
DPYD	1	446	0.579130250287592	1	0.00224215246636771
TTI2	2	729	0.579172832667392	1	0.00274348422496571
RSU1	1	370	0.579220309081243	1	0.0027027027027027
MCM6	1	506	0.5794013403407	1	0.00197628458498024
EMP2	1	572	0.579728765178075	1	0.00174825174825175
LBH	2	707	0.580883691857117	1	0.00282885431400283
SAMD12	1	623	0.581624857475392	1	0.00160513643659711
ABCA5	2	799	0.58209078099842	1	0.00250312891113892
HMBOX1	1	824	0.582159037599837	1	0.00121359223300971
INTS9	1	824	0.582159037599837	1	0.00121359223300971
BTBD10	1	532	0.582262303557049	1	0.0018796992481203
CCDC39	1	479	0.582476293092839	1	0.00208768267223382
POLR1D	2	1198	0.583062368455152	1	0.00166944908180301
PTPRA	1	608	0.5830752447151	1	0.00164473684210526
PTPN13	1	735	0.583346730413343	1	0.00136054421768707
NXPH1	1	419	0.583658293325222	1	0.00238663484486874
CPS1	1	460	0.584474236435505	1	0.00217391304347826
LPIN2	1	798	0.584676272321022	1	0.0012531328320802
ANKRD13C	1	433	0.584751293300661	1	0.0023094688221709
HUWE1	1	880	0.584978931709852	1	0.00113636363636364
CCDC18	1	716	0.585358041068261	1	0.00139664804469274
TMED5	1	716	0.585358041068261	1	0.00139664804469274
C14orf169	1	602	0.58565556060204	1	0.00166112956810631
AC005280.1	1	602	0.58565556060204	1	0.00166112956810631
FBXO8	1	360	0.586096278463549	1	0.00277777777777778
CEP44	1	360	0.586096278463549	1	0.00277777777777778
CDC42EP3	2	1106	0.586307620170656	1	0.00180831826401447
ANG	1	837	0.586579151674647	1	0.001194743130227
ENOX1	3	979	0.586672911038906	1	0.00306435137895812
OSTF1	1	520	0.586989813313503	1	0.00192307692307692
NMRK1	1	520	0.586989813313503	1	0.00192307692307692
OSBPL9	1	785	0.587067899447512	1	0.00127388535031847
RBM26-AS1	1	478	0.587134984656166	1	0.00209205020920502
RBM26	1	478	0.587134984656166	1	0.00209205020920502
SNX13	1	443	0.587149688790464	1	0.00225733634311512
RERE	3	2313	0.58727163008341	1	0.0012970168612192
STRN	1	724	0.587507402049657	1	0.00138121546961326
HSPA12A	1	630	0.587884576880169	1	0.00158730158730159
CCNJL	1	752	0.588144625024132	1	0.00132978723404255
MTIF3	1	654	0.588479204738474	1	0.00152905198776758
GIPC2	2	815	0.58859217133504	1	0.00245398773006135
ZNF331	2	1279	0.588869025698683	1	0.00156372165754496
FBXL12	3	1072	0.588910683023431	1	0.00279850746268657
CFLAR	2	1386	0.589054881403278	1	0.00144300144300144
CTD-2589M5.5	1	789	0.589062663187277	1	0.00126742712294043
CA5BP1	1	670	0.589231815609302	1	0.00149253731343284
SPRYD7	1	687	0.589311170921097	1	0.00145560407569141
WDSUB1	1	793	0.58934763056631	1	0.00126103404791929
LIPA	2	786	0.589482109398566	1	0.00254452926208651
MSRB3	1	636	0.58964671796811	1	0.00157232704402516
DHX15	2	783	0.590085911021014	1	0.00255427841634738
ZHX2	1	445	0.590153318815392	1	0.00224719101123596
CIZ1	1	1234	0.590203511127323	1	0.000810372771474878
ISCA1	1	717	0.590229613805969	1	0.00139470013947001
ALG9	1	717	0.590369834867929	1	0.00139470013947001
SPTSSA	1	751	0.590484069217529	1	0.00133155792276964
COX11	1	454	0.590505502102873	1	0.00220264317180617
ELOVL5	1	566	0.590896468139746	1	0.00176678445229682
ZNF783	2	1053	0.591079927306511	1	0.00189933523266857
ZFP64	1	854	0.591371670479288	1	0.00117096018735363
ZNF444	1	938	0.591516590582876	1	0.00106609808102345
PTEN	1	867	0.59171143368454	1	0.00115340253748558
CDK5RAP3	1	944	0.59200285474355	1	0.00105932203389831
TIMM21	1	511	0.592142921959506	1	0.00195694716242661
STXBP4	1	459	0.592708169651011	1	0.00217864923747277
KIFC3	1	1607	0.592972051316148	1	0.000622277535780958
SCN9A	1	553	0.593816534337321	1	0.00180831826401447
ARHGEF10	1	623	0.594501532212873	1	0.00160513643659711
SEMA4C	1	1053	0.594687387982244	1	0.000949667616334283
ST20	1	606	0.594996602590235	1	0.00165016501650165
ST20-MTHFS	1	606	0.594996602590235	1	0.00165016501650165
U6	1	658	0.59519363450145	1	0.00151975683890578
HNRNPUL2-BSCL2	1	1049	0.595399339355331	1	0.000953288846520496
HNRNPUL2	1	1049	0.595399339355331	1	0.000953288846520496
TTC9C	1	1049	0.595399339355331	1	0.000953288846520496
ARPC5	1	638	0.595591386332797	1	0.00156739811912226
SLC26A4	1	612	0.595775828178286	1	0.00163398692810458
RP11-122M14.1	1	565	0.596490148390187	1	0.00176991150442478
RP13-578N3.3	1	643	0.596688521589734	1	0.0015552099533437
SLC7A7	1	1147	0.596711249539638	1	0.000871839581517001
FNDC3B	2	1189	0.597282308902124	1	0.00168208578637511
RP11-355B11.2	1	1031	0.59774992746127	1	0.000969932104752667
ARHGAP32	1	1047	0.597913723298533	1	0.000955109837631328
RARA	2	1824	0.59804813816025	1	0.00109649122807018
SLC25A42	1	1091	0.598359451987497	1	0.000916590284142988
RP11-197P3.4	2	717	0.598411796381003	1	0.00278940027894003
SLC25A36	2	778	0.598857876975048	1	0.0025706940874036
CITED2	2	959	0.598865743996567	1	0.00208550573514077
STEAP3	1	468	0.598890070542023	1	0.00213675213675214
RNASE4	1	866	0.599618561830461	1	0.00115473441108545
FBXO48	1	545	0.599811034427878	1	0.0018348623853211
APLF	1	545	0.599811034427878	1	0.0018348623853211
RP11-96C23.15	1	947	0.599887320189655	1	0.00105596620908131
STX16-NPEPL1	1	768	0.60006764855833	1	0.00130208333333333
FAM104A	1	778	0.600488342114081	1	0.0012853470437018
FAM120A	1	837	0.600617943783397	1	0.001194743130227
BCL9	1	1402	0.601493548571966	1	0.000713266761768902
TLL1	1	495	0.601895670738488	1	0.00202020202020202
PLEKHA5	2	1056	0.601903053801625	1	0.00189393939393939
ZNF274	1	662	0.602529549170012	1	0.00151057401812689
COMMD6	2	769	0.602769053479432	1	0.00260078023407022
SLC6A6	1	939	0.60281347638561	1	0.00106496272630458
PTPDC1	1	591	0.602975232439834	1	0.00169204737732657
NSMAF	1	607	0.603140959574459	1	0.00164744645799012
GPR150	1	588	0.603610235053473	1	0.00170068027210884
NR3C2	1	582	0.603745660030078	1	0.00171821305841924
RP11-378A13.2	1	1200	0.604496609982625	1	0.000833333333333333
STX16	1	786	0.604519104503847	1	0.00127226463104326
EIF2A	1	578	0.605229494238529	1	0.00173010380622837
TMEM50B	1	876	0.605229821308865	1	0.00114155251141553
DLG4	1	1409	0.605798231421591	1	0.0007097232079489
CELF1	1	1085	0.606090506660148	1	0.000921658986175115
APAF1	3	978	0.606116490366504	1	0.00306748466257669
HEATR4	1	622	0.606247571134833	1	0.00160771704180064
GPBP1L1	1	968	0.606348721514851	1	0.00103305785123967
TMEM69	1	968	0.606348721514851	1	0.00103305785123967
RP11-46J23.1	2	1010	0.606549857914036	1	0.00198019801980198
HNRNPH1	1	1010	0.606884766742859	1	0.00099009900990099
ADCY7	1	1037	0.606974251502719	1	0.000964320154291225
FBXO38	1	669	0.606982971560907	1	0.00149476831091181
GRB7	1	1558	0.607818548235172	1	0.000641848523748395
USP34	1	1036	0.607936400154905	1	0.000965250965250965
MIR4795	1	391	0.607993110178434	1	0.00255754475703325
MIS18BP1	1	516	0.608139254207104	1	0.00193798449612403
EFNB2	3	775	0.608194467150525	1	0.00387096774193548
EZH2	2	1201	0.60851680474264	1	0.00166527893422148
TMCC1	1	1132	0.608838905669081	1	0.00088339222614841
ZNF808	1	630	0.609058130372166	1	0.00158730158730159
SLC25A35	1	865	0.609090923287636	1	0.00115606936416185
AC007276.5	1	637	0.609502411428545	1	0.00156985871271586
ZNRF2P2	1	637	0.609502411428545	1	0.00156985871271586
AC107871.1	1	762	0.60991342650556	1	0.00131233595800525
RP11-315D16.2	1	762	0.60991342650556	1	0.00131233595800525
CLN6	1	762	0.60991342650556	1	0.00131233595800525
CPSF6	1	750	0.610148200611569	1	0.00133333333333333
SOX13	1	933	0.610163024646957	1	0.00107181136120043
PDE6D	1	942	0.610426069967532	1	0.00106157112526539
CEPT1	1	596	0.610490411841321	1	0.00167785234899329
DRAM2	1	596	0.610490411841321	1	0.00167785234899329
WDPCP	1	511	0.610814562334447	1	0.00195694716242661
IRF2BP2	1	851	0.611089933784266	1	0.00117508813160987
RAB1A	1	917	0.611708194263103	1	0.00109051254089422
DHCR7	1	1156	0.611791653760572	1	0.000865051903114187
RP11-274J16.5	1	877	0.612341958292237	1	0.00114025085518814
AK7	1	719	0.612543724812836	1	0.00139082058414465
HMGN2	1	903	0.612855695044759	1	0.00110741971207087
H2AFY2	1	803	0.613217366293968	1	0.0012453300124533
DTNB	1	853	0.613275552167026	1	0.00117233294255569
WASF1	1	658	0.613678618233949	1	0.00151975683890578
CDC40	1	658	0.613678618233949	1	0.00151975683890578
FAM117A	2	1375	0.613721641392784	1	0.00145454545454545
CDCA7	1	625	0.613757261314215	1	0.0016
RP11-29G8.3	1	454	0.614007914734588	1	0.00220264317180617
UCHL3	1	454	0.614007914734588	1	0.00220264317180617
DDX6	1	1109	0.614871623045372	1	0.000901713255184851
CLASP1	3	1457	0.615029245447418	1	0.00205902539464653
HMGA2	2	998	0.615053903991246	1	0.00200400801603206
DYNC1H1	1	994	0.61540061156713	1	0.00100603621730382
MFSD9	1	500	0.615633088545064	1	0.002
HHLA3	1	449	0.615776923115726	1	0.0022271714922049
MIR618	1	289	0.616028593821091	1	0.00346020761245675
USF2	1	1050	0.616044234465599	1	0.000952380952380952
RP11-461F16.3	1	507	0.616047315132568	1	0.0019723865877712
PNN	1	561	0.616379672246298	1	0.0017825311942959
RBBP6	1	708	0.616991400565774	1	0.00141242937853107
UBE2J1	1	601	0.617037723991227	1	0.00166389351081531
ELMO2	1	779	0.617258939357429	1	0.00128369704749679
ARHGEF11	1	752	0.617570896536241	1	0.00132978723404255
RAPH1	1	708	0.618375508364598	1	0.00141242937853107
NELFA	1	890	0.618692805854983	1	0.00112359550561798
C1QTNF6	1	1100	0.61893563431693	1	0.000909090909090909
SLC22A4	1	863	0.6190583619252	1	0.00115874855156431
FUZ	1	1355	0.619158388315175	1	0.000738007380073801
RGS9BP	1	1167	0.619235332320533	1	0.000856898029134533
ECHDC3	1	743	0.619380890735988	1	0.00134589502018843
RP11-500G22.2	1	694	0.619564160896364	1	0.00144092219020173
RAI1	1	1289	0.619663786219128	1	0.000775795190069822
MRPS28	1	428	0.619827772706835	1	0.00233644859813084
PLEKHG5	1	1528	0.620726905399215	1	0.000654450261780105
NABP1	1	573	0.62086794738186	1	0.00174520069808028
FDFT1	1	958	0.621042571531521	1	0.00104384133611691
HMGN3-AS1	1	517	0.621148706158663	1	0.00193423597678917
PIGB	1	481	0.621304131413743	1	0.00207900207900208
RP11-139H15.1	1	481	0.621304131413743	1	0.00207900207900208
ERCC6L2	1	592	0.621344220777224	1	0.00168918918918919
LINC00476	1	592	0.621344220777224	1	0.00168918918918919
AIG1	1	816	0.621354906727785	1	0.00122549019607843
CHRM3	2	683	0.621799957374608	1	0.00292825768667643
BLOC1S5	1	477	0.622084367333209	1	0.00209643605870021
BLOC1S5-TXNDC5	1	477	0.622084367333209	1	0.00209643605870021
TFAM	1	513	0.622536342555799	1	0.00194931773879142
VEZT	1	641	0.622566933826724	1	0.0015600624024961
PROM1	2	839	0.622838858333205	1	0.00238379022646007
PRR15	2	1067	0.623024269596343	1	0.00187441424554827
REPS1	1	704	0.623043320312881	1	0.00142045454545455
C5orf28	1	649	0.623752139280725	1	0.00154083204930663
RP11-159F24.3	1	649	0.623752139280725	1	0.00154083204930663
PTPRG	1	606	0.624142498677831	1	0.00165016501650165
UNKL	1	1716	0.624868961004735	1	0.000582750582750583
MAP4K5	2	1242	0.62487279308092	1	0.00161030595813205
CAPRIN1	1	989	0.624881887997369	1	0.00101112234580384
ATP11C	1	888	0.624971558396388	1	0.00112612612612613
RBBP7	1	977	0.624973084967247	1	0.00102354145342886
RPA3	1	649	0.625122719240779	1	0.00154083204930663
ZC3H15	1	501	0.625209677545131	1	0.00199600798403194
MAL2	1	828	0.625609894372401	1	0.00120772946859903
C12orf68	1	667	0.626027272465101	1	0.00149925037481259
MARCH3	1	500	0.626162804373212	1	0.002
TACC1	1	1012	0.626793756122181	1	0.000988142292490119
PRADC1	1	749	0.62695688634761	1	0.00133511348464619
CCT7	1	749	0.62695688634761	1	0.00133511348464619
UFL1-AS1	1	464	0.627151052807366	1	0.0021551724137931
TMCO6	1	579	0.627305723864226	1	0.00172711571675302
HLA-DMA	2	1493	0.627331212888248	1	0.00133958472873409
FBXL14	1	1130	0.627576971948977	1	0.000884955752212389
CEP68	1	891	0.628330443217552	1	0.00112233445566779
FRMD4B	1	651	0.628645955902633	1	0.00153609831029186
CASK	1	1000	0.628937900912429	1	0.001
KCMF1	1	1281	0.629010276265859	1	0.00078064012490242
RP11-489E7.4	1	623	0.629156406151504	1	0.00160513643659711
TMEM66	1	623	0.629156406151504	1	0.00160513643659711
EIF1	1	983	0.629185952980216	1	0.00101729399796541
TMEM87B	1	1263	0.62983761036617	1	0.000791765637371338
IPMK	2	964	0.630014376931929	1	0.0020746887966805
PSD4	1	1055	0.630958595279345	1	0.000947867298578199
AHCYL2	1	989	0.630978384213938	1	0.00101112234580384
NAF1	1	470	0.631512768945193	1	0.00212765957446809
CTD-2383M3.1	1	560	0.631925519333974	1	0.00178571428571429
PCIF1	1	855	0.631967419817877	1	0.00116959064327485
EPB41L4A	1	670	0.63232260203652	1	0.00149253731343284
LRRFIP1	1	799	0.633444384959048	1	0.00125156445556946
MYO10	2	1096	0.633918611364446	1	0.00182481751824818
RP11-319G6.1	1	615	0.634219562532769	1	0.0016260162601626
WDR43	1	682	0.634295097494902	1	0.00146627565982405
PCOLCE2	1	657	0.634327711936616	1	0.0015220700152207
HECW2	2	744	0.634447927635344	1	0.00268817204301075
GPR37	1	411	0.634514274689413	1	0.0024330900243309
ATE1	1	713	0.634722989101832	1	0.00140252454417952
ZHX1	2	1157	0.634805490679884	1	0.0017286084701815
RAPGEF2	4	1334	0.634921094706476	1	0.00299850074962519
BANP	1	1079	0.635025818932556	1	0.00092678405931418
TMEM56	1	727	0.63524495604852	1	0.00137551581843191
BICC1	1	641	0.635388253082961	1	0.0015600624024961
AP000783.1	1	489	0.635392302009535	1	0.00204498977505112
PHF21A	1	1483	0.635813983076703	1	0.000674308833445718
ENPP1	1	598	0.636026172827226	1	0.00167224080267559
OVOL2	1	899	0.636295371123571	1	0.00111234705228031
NT5C3A	1	573	0.636356290906772	1	0.00174520069808028
ELF2	4	2185	0.636423674153772	1	0.00183066361556064
GSKIP	1	743	0.636455707619628	1	0.00134589502018843
ATL1	2	1283	0.63706755513979	1	0.00155884645362432
KIAA1549	1	834	0.637279263336889	1	0.00119904076738609
RP11-573G6.10	1	649	0.637370190211377	1	0.00154083204930663
MGRN1	1	1399	0.637553381349078	1	0.000714796283059328
AC016910.1	1	454	0.637631129130365	1	0.00220264317180617
FIZ1	1	1187	0.637747240913087	1	0.0008424599831508
ZNF524	1	1187	0.637747240913087	1	0.0008424599831508
HNRNPA0	1	807	0.638188791444845	1	0.00123915737298637
TBCA	1	622	0.638331552753203	1	0.00160771704180064
