gene	len	ct	mu	sigma	region	BRCA	GACA	LICA	LUAD	MB	PA	PRAD
PITX2	1543	1	189.171822076666	0.0236069799037587	reg802	1	1	1	1	1	1	1
C4orf32	399	0	172.207996595922	0.0236069799037587	reg804	1	1	1	1	1	1	1
AP1AR	920	0	172.207996595922	0.0236069799037587	reg804	1	1	1	1	1	1	1
TIFA	555	0	172.207996595922	0.0236069799037587	reg804	1	1	1	1	1	1	1
ALPK1	3735	0	172.207996595922	0.0236069799037587	reg804	1	1	1	1	0.999999999999994	1	1
NEUROG2	819	0	172.207996595922	0.0236069799037587	reg804	1	1	1	1	1	1	1
C4orf21	6560	1	172.207996595922	0.0236069799037587	reg804	1	1	1	1	1	1	1
LARP7	1809	1	172.207996595922	0.0236069799037587	reg804	1	1	1	1	1	1	1
ANK2	12780	3	121.442566994305	0.0236069799037587	reg805	1	1	1	1	1	1	1
CAMK2D	1716	0	121.442566994305	0.0236069799037587	reg805	1	1	1	1	1	1	1
ARSJ	1826	0	121.442566994305	0.0236069799037587	reg805	1	1	1	1	1	1	1
UGT8	1626	0	157.430340038404	0.0236069799037587	reg806	1	1	1	1	1	1	1
NDST4	2619	0	157.430340038404	0.0236069799037587	reg806	1	1	1	1	1	1	1
MTRNR2L13	75	0	206.446261613777	0.0236069799037587	reg808	1	1	1	1	1	1	1
TRAM1L1	1110	1	171.317673963904	0.0236069799037587	reg809	1	1	1	1	1	1	1
NDST3	2622	0	206.694630658683	0.0236069799037587	reg810	1	1	1	1	1	1	1
PRSS12	2628	1	206.694630658683	0.0236069799037587	reg810	1	1	1	1	1	1	1
METTL14	1532	0	206.694630658683	0.0236069799037587	reg810	1	1	1	1	1	1	1
SEC24D	3120	2	206.694630658683	0.0236069799037587	reg810	1	1	1	1	1	1	1
SYNPO2	3894	0	206.694630658683	0.0236069799037587	reg810	1	1	1	1	1	1	1
MYOZ2	795	0	150.499873060283	0.0236069799037587	reg811	1	1	1	1	1	1	1
USP53	3222	2	150.499873060283	0.0236069799037587	reg811	1	1	1	1	1	1	1
C4orf3	600	0	150.499873060283	0.0236069799037587	reg811	1	1	1	1	1	1	1
FABP2	399	1	150.499873060283	0.0236069799037587	reg811	1	1	1	1	1	1	1
PDE5A	2666	0	150.499873060283	0.0236069799037587	reg811	1	1	1	1	0.999999999999957	1	1
MAD2L1	618	0	150.499873060283	0.0236069799037587	reg811	1	1	1	1	1	1	1
PRDM5	1929	0	164.397622276384	0.0236069799037587	reg812	1	1	1	1	1	1	1
NDNF	1707	0	164.397622276384	0.0236069799037587	reg812	1	1	1	1	1	1	1
TNIP3	1325	0	183.742134718449	0.0236069799037587	reg813	1	1	1	1	1	1	1
QRFPR	1296	0	183.742134718449	0.0236069799037587	reg813	1	1	1	1	1	1	1
ANXA5	963	0	183.742134718449	0.0236069799037587	reg813	1	1	1	1	1	1	1
TMEM155	393	1	183.742134718449	0.0236069799037587	reg813	1	1	1	1	1	1	1
AC079341.1	300	0	183.742134718449	0.0236069799037587	reg813	1	1	1	1	1	1	1
EXOSC9	1389	1	183.742134718449	0.0236069799037587	reg813	1	1	1	1	1	1	1
CCNA2	1299	0	183.742134718449	0.0236069799037587	reg813	1	1	1	1	1	1	1
BBS7	2153	0	183.742134718449	0.0236069799037587	reg813	1	1	1	1	1	1	1
TRPC3	2766	0	183.742134718449	0.0236069799037587	reg813	1	1	1	1	1	1	1
KIAA1109	15387	2	150.413386856986	0.0236069799037587	reg814	1	1	1	1	1	1	1
ADAD1	1731	1	150.413386856986	0.0236069799037587	reg814	1	1	1	1	1	1	1
IL2	462	1	150.413386856986	0.0236069799037587	reg814	1	1	1	1	1	1	1
IL21	489	0	150.413386856986	0.0236069799037587	reg814	1	1	1	1	1	1	1
BBS12	2133	0	150.413386856986	0.0236069799037587	reg814	1	1	1	1	1	1	1
FGF2	867	0	150.413386856986	0.0236069799037587	reg814	1	1	1	1	1	1	1
NUDT6	951	0	150.413386856986	0.0236069799037587	reg814	1	1	1	1	1	0.947980328091221	1
SPATA5	2682	0	151.295768237782	0.0236069799037587	reg815	1	1	1	1	1	1	1
SPRY1	960	0	151.295768237782	0.0236069799037587	reg815	1	1	1	1	1	1	1
ANKRD50	4290	1	147.165715948847	0.0236069799037587	reg816	1	1	1	1	1	1	1
FAT4	15074	1	180.620632491926	0.0236069799037587	reg817	1	1	1	1	1	1	1
INTU	2964	1	165.763955121149	0.0236069799037587	reg819	1	1	1	1	1	1	1
SLC25A31	948	0	165.763955121149	0.0236069799037587	reg819	1	1	1	1	1	1	1
HSPA4L	2642	0	165.763955121149	0.0236069799037587	reg819	1	1	1	1	1	1	1
PLK4	2913	0	165.763955121149	0.0236069799037587	reg819	1	1	1	1	1	1	1
MFSD8	1557	0	165.763955121149	0.0236069799037587	reg819	1	1	1	1	1	1	1
C4orf29	1433	0	165.763955121149	0.0236069799037587	reg819	1	1	1	1	1	1	1
LARP1B	2974	0	126.190175908503	0.0236069799037587	reg820	1	1	1	1	1	1	1
PGRMC2	766	1	126.190175908503	0.0236069799037587	reg820	1	1	1	1	1	1	1
PHF17	2557	0	126.190175908503	0.0236069799037587	reg820	1	1	1	1	1	1	1
SCLT1	2179	0	126.190175908503	0.0236069799037587	reg820	1	1	1	1	1	1	1
C4orf33	604	0	185.945516454195	0.0236069799037587	reg821	1	1	1	1	1	1	1
PCDH10	3123	1	217.03816427931	0.0236069799037587	reg825	1	1	1	1	1	1	1
PABPC4L	1287	0	226.837364687069	0.0236069799037587	reg826	1	1	1	1	1	1	1
PCDH18	3438	1	189.15566027958	0.0236069799037587	reg829	1	1	1	1	1	1	1
SLC7A11	1506	0	137.64722923224	0.0236069799037587	reg830	1	1	1	1	1	1	1
CCRN4L	1296	0	137.64722923224	0.0236069799037587	reg830	1	1	1	1	1	1	1
ELF2	1840	0	103.276945831066	0.0236069799037587	reg831	1	1	1	1	1	1	1
MGARP	723	0	103.276945831066	0.0236069799037587	reg831	1	1	1	1	1	1	1
NDUFC1	231	0	103.276945831066	0.0236069799037587	reg831	1	1	1	1	1	1	1
NAA15	2898	0	103.276945831066	0.0236069799037587	reg831	1	1	1	1	1	1	1
RAB33B	690	0	103.276945831066	0.0236069799037587	reg831	1	1	1	1	1	1	1
SETD7	1447	0	103.276945831066	0.0236069799037587	reg831	1	1	1	1	1	1	1
MGST2	444	0	103.276945831066	0.0236069799037587	reg831	1	1	1	1	1	1	1
MAML3	3603	0	103.276945831066	0.0236069799037587	reg831	1	1	1	1	0.999999999988026	1	1
SCOC	550	0	127.321695894114	0.0236069799037587	reg832	1	1	1	1	1	1	1
CLGN	1833	0	127.321695894114	0.0236069799037587	reg832	1	1	1	1	0.9999999999989	1	1
RP11-542P2.1	1137	0	127.321695894114	0.0236069799037587	reg832	1	1	1	1	1	1	1
ELMOD2	891	0	127.321695894114	0.0236069799037587	reg832	1	1	1	1	1	1	1
UCP1	924	0	127.321695894114	0.0236069799037587	reg832	1	1	1	1	1	1	1
TBC1D9	3801	0	127.321695894114	0.0236069799037587	reg832	1	1	1	1	1	1	1
RNF150	1398	0	127.321695894114	0.0236069799037587	reg832	1	1	1	1	1	1	1
ZNF330	964	0	151.762894772252	0.0236069799037587	reg833	1	1	1	1	1	1	1
IL15	518	0	151.762894772252	0.0236069799037587	reg833	1	1	1	1	1	1	1
INPP4B	3036	0	126.094637822415	0.0236069799037587	reg834	1	1	1	1	1	1	1
USP38	3177	2	175.058545443036	0.0236069799037587	reg835	1	1	1	1	1	1	1
GAB1	2288	0	175.058545443036	0.0236069799037587	reg835	1	1	1	1	1	1	1
SMARCA5	3159	0	175.058545443036	0.0236069799037587	reg835	1	1	1	1	1	1	1
FREM3	6420	1	175.058545443036	0.0236069799037587	reg835	1	1	1	1	1	1	1
GYPE	237	0	175.058545443036	0.0236069799037587	reg835	1	1	1	1	1	1	1
GYPB	313	0	175.058545443036	0.0236069799037587	reg835	1	1	1	1	1	1	1
GYPA	453	0	166.854961347756	0.0236069799037587	reg836	1	1	1	1	1	1	1
HHIP	2235	1	166.854961347756	0.0236069799037587	reg836	1	1	1	1	1	1	1
ANAPC10	612	0	166.854961347756	0.0236069799037587	reg836	1	1	1	1	1	1	1
ABCE1	1800	0	127.855847049773	0.0236069799037587	reg837	1	1	1	1	1	1	1
OTUD4	3349	0	127.855847049773	0.0236069799037587	reg837	1	1	1	1	1	0.895548283034003	1
SMAD1	1398	0	127.855847049773	0.0236069799037587	reg837	1	1	1	1	1	1	1
MMAA	1257	0	127.855847049773	0.0236069799037587	reg837	1	1	1	1	1	1	1
C4orf51	609	0	127.855847049773	0.0236069799037587	reg837	1	1	1	1	1	1	1
ZNF827	3720	0	127.855847049773	0.0236069799037587	reg837	1	1	1	1	1	1	1
LSM6	243	0	164.392268960716	0.0236069799037587	reg838	1	1	1	1	1	1	1
SLC10A7	1164	0	164.392268960716	0.0236069799037587	reg838	1	1	1	1	1	1	1
POU4F2	1230	0	164.392268960716	0.0236069799037587	reg838	1	1	1	1	0.999999999999998	1	1
TTC29	1506	0	164.392268960716	0.0236069799037587	reg838	1	1	1	1	1	1	1
EDNRA	1284	1	143.331010142539	0.0236069799037587	reg839	1	1	1	1	1	1	1
TMEM184C	1324	0	143.331010142539	0.0236069799037587	reg839	1	1	1	1	1	1	1
PRMT10	2538	0	143.331010142539	0.0236069799037587	reg839	1	1	1	1	1	1	1
ARHGAP10	2361	1	143.331010142539	0.0236069799037587	reg839	1	1	1	1	1	1	1
NR3C2	2967	0	138.86585305774	0.0236069799037587	reg840	1	1	1	1	1	1	1
DCLK2	2352	1	122.969780428939	0.0236069799037587	reg842	1	1	1	1	1	1	1
LRBA	8732	1	122.969780428939	0.0236069799037587	reg842	1	1	1	1	1	1	1
MAB21L2	1080	0	122.969780428939	0.0236069799037587	reg842	1	1	1	1	0.999999999999754	1	1
RPS3A	801	0	128.544685145169	0.0236069799037587	reg843	1	1	1	1	1	1	1
SH3D19	2373	1	128.544685145169	0.0236069799037587	reg843	1	1	1	1	1	1	1
PRSS48	987	0	128.544685145169	0.0236069799037587	reg843	1	1	1	1	1	1	1
FAM160A1	3123	0	128.544685145169	0.0236069799037587	reg843	1	1	1	1	1	1	1
PET112	1762	2	128.544685145169	0.0236069799037587	reg843	1	1	1	1	1	1	1
FBXW7	2618	0	129.776252517261	0.0236069799037587	reg844	1	1	1	1	1	1	1
TMEM154	566	0	129.776252517261	0.0236069799037587	reg844	1	1	1	1	1	1	1
TIGD4	1539	1	129.776252517261	0.0236069799037587	reg844	1	1	1	1	1	1	1
ARFIP1	1122	1	129.776252517261	0.0236069799037587	reg844	1	1	1	1	1	1	1
FHDC1	3432	1	129.776252517261	0.0236069799037587	reg844	1	1	1	1	1	1	1
TRIM2	2316	0	133.535159744003	0.0236069799037587	reg845	1	1	1	1	1	1	1
MND1	651	0	133.535159744003	0.0236069799037587	reg845	1	1	1	1	1	1	1
KIAA0922	4833	0	133.535159744003	0.0236069799037587	reg845	1	1	1	1	1	1	1
TLR2	2355	0	133.535159744003	0.0236069799037587	reg845	1	1	1	1	1	1	1
RNF175	1153	0	133.535159744003	0.0236069799037587	reg845	1	1	1	1	1	1	1
SFRP2	888	0	133.535159744003	0.0236069799037587	reg845	1	1	1	1	1	1	1
DCHS2	10973	2	159.152884921838	0.0236069799037587	reg846	1	1	1	1	1	1	1
PLRG1	1598	1	159.152884921838	0.0236069799037587	reg846	1	1	1	1	1	1	1
FGB	1476	0	159.152884921838	0.0236069799037587	reg846	1	1	1	1	1	1	1
FGA	2645	0	159.152884921838	0.0236069799037587	reg846	1	1	1	1	1	1	1
FGG	1401	0	159.152884921838	0.0236069799037587	reg846	1	1	1	1	1	1	1
LRAT	693	1	159.152884921838	0.0236069799037587	reg846	1	1	1	1	1	1	1
RBM46	1669	1	159.152884921838	0.0236069799037587	reg846	1	1	1	1	1	1	1
NPY2R	1146	0	159.152884921838	0.0236069799037587	reg846	1	1	1	1	1	1	1
MAP9	2037	0	159.152884921838	0.0236069799037587	reg846	1	1	1	1	1	1	1
GUCY1A3	2077	0	154.294940911202	0.0236069799037587	reg848	1	1	1	1	1	1	1
GUCY1B3	2072	0	154.294940911202	0.0236069799037587	reg848	1	1	1	1	1	1	1
ASIC5	1518	1	154.294940911202	0.0236069799037587	reg848	1	1	1	1	1	1	1
TDO2	1221	0	154.294940911202	0.0236069799037587	reg848	1	1	1	1	1	1	1
CTSO	966	0	154.294940911202	0.0236069799037587	reg848	1	1	1	1	1	1	1
PDGFC	1068	0	154.294940911202	0.0236069799037587	reg848	1	1	1	1	1	1	1
GLRB	1494	0	167.418478641457	0.0236069799037587	reg849	1	1	1	1	1	1	1
GRIA2	2767	0	167.418478641457	0.0236069799037587	reg849	1	1	1	1	1	1	1
FAM198B	1806	0	145.013337294688	0.0236069799037587	reg850	1	1	1	1	1	1	1
TMEM144	1166	0	145.013337294688	0.0236069799037587	reg850	1	1	1	1	1	1	1
RXFP1	2308	0	145.013337294688	0.0236069799037587	reg850	1	1	1	1	1	1	1
C4orf46	342	0	145.013337294688	0.0236069799037587	reg850	1	1	1	1	1	1	1
ETFDH	1854	0	145.013337294688	0.0236069799037587	reg850	1	1	1	1	1	1	1
PPID	1157	0	145.013337294688	0.0236069799037587	reg850	1	1	1	1	1	1	1
FNIP2	3611	1	145.013337294688	0.0236069799037587	reg850	1	1	1	1	0.999999999999996	1	1
C4orf45	561	0	145.013337294688	0.0236069799037587	reg850	1	1	1	1	1	1	1
RAPGEF2	5216	0	161.799894195509	0.0236069799037587	reg851	1	1	1	1	1	1	1
FSTL5	2544	0	193.486354112922	0.0236069799037587	reg853	1	1	1	1	1	1	1
NAF1	1637	0	195.90242693439	0.0236069799037587	reg855	1	1	1	1	1	1	1
NPY1R	1155	1	195.90242693439	0.0236069799037587	reg855	1	1	1	1	1	1	1
NPY5R	1338	0	195.90242693439	0.0236069799037587	reg855	1	1	1	1	1	1	1
TKTL2	1881	3	195.90242693439	0.0236069799037587	reg855	1	1	1	1	1	1	1
TMA16	801	0	195.90242693439	0.0236069799037587	reg855	1	1	1	1	1	1	1
MARCH1	1749	0	195.90242693439	0.0236069799037587	reg855	1	1	1	1	1	1	1
TRIM61	630	0	236.077917776002	0.0236069799037587	reg856	1	1	1	1	1	1	1
FAM218A	474	0	236.077917776002	0.0236069799037587	reg856	1	1	1	1	1	1	1
TRIM60	1416	1	236.077917776002	0.0236069799037587	reg856	1	1	1	1	1	1	1
TMEM192	831	0	141.859849278018	0.0236069799037587	reg857	1	1	1	1	1	1	1
KLHL2	1940	0	141.859849278018	0.0236069799037587	reg857	1	1	1	1	1	1	1
MSMO1	886	0	141.859849278018	0.0236069799037587	reg857	1	1	1	1	1	1	1
CPE	1431	2	141.859849278018	0.0236069799037587	reg857	1	1	1	1	1	1	1
TLL1	3132	0	141.859849278018	0.0236069799037587	reg857	1	1	1	1	0.999999999999998	1	1
SPOCK3	1376	0	248.01241079887	0.0236069799037587	reg858	1	1	1	1	1	1	1
ANXA10	975	0	115.456504528684	0.0236069799037587	reg860	1	1	1	1	1	1	1
DDX60	5197	0	115.456504528684	0.0236069799037587	reg860	1	1	1	1	0.99999999999989	1	1
DDX60L	5137	1	115.456504528684	0.0236069799037587	reg860	1	1	1	1	1	1	1
PALLD	4318	0	115.456504528684	0.0236069799037587	reg860	1	1	1	1	1	1	1
CBR4	749	0	115.456504528684	0.0236069799037587	reg860	1	1	1	1	1	1	1
SH3RF1	2667	0	117.947664857587	0.0236069799037587	reg861	1	1	1	1	1	1	1
NEK1	3867	0	117.947664857587	0.0236069799037587	reg861	1	1	1	1	1	1	1
CLCN3	2771	0	117.947664857587	0.0236069799037587	reg861	1	1	1	1	1	1	1
C4orf27	1041	0	117.947664857587	0.0236069799037587	reg861	1	1	1	1	1	1	1
MFAP3L	1241	0	117.947664857587	0.0236069799037587	reg861	1	1	1	1	1	1	1
AADAT	1330	1	117.947664857587	0.0236069799037587	reg861	1	1	1	1	1	1	1
GALNTL6	1941	1	180.654345214463	0.0236069799037587	reg864	1	1	1	1	1	1	1
GALNT7	2212	0	165.643602579206	0.0236069799037587	reg865	1	1	1	1	1	1	1
HMGB2	630	0	165.643602579206	0.0236069799037587	reg865	1	1	1	1	1	1	1
SAP30	663	0	165.643602579206	0.0236069799037587	reg865	1	1	1	1	1	1	1
SCRG1	297	0	165.643602579206	0.0236069799037587	reg865	1	1	1	1	1	1	1
HAND2	654	0	165.643602579206	0.0236069799037587	reg865	1	1	1	1	1	1	1
FBXO8	960	0	161.127943648729	0.0236069799037587	reg866	1	1	1	1	1	1	1
CEP44	1287	0	161.127943648729	0.0236069799037587	reg866	1	1	1	1	1	1	1
HPGD	911	0	161.127943648729	0.0236069799037587	reg866	1	1	1	1	1	1	1
GLRA3	1395	1	161.127943648729	0.0236069799037587	reg866	1	1	1	1	1	1	1
ADAM29	2463	0	161.127943648729	0.0236069799037587	reg866	1	1	1	1	1	1	1
GPM6A	877	0	194.30831511396	0.0236069799037587	reg867	1	1	1	1	1	1	1
WDR17	3969	0	155.437616072882	0.0236069799037587	reg868	1	1	1	1	1	1	1
SPATA4	918	0	155.437616072882	0.0236069799037587	reg868	1	1	1	1	1	1	1
ASB5	1027	0	155.437616072882	0.0236069799037587	reg868	1	1	1	1	1	1	1
SPCS3	543	0	155.437616072882	0.0236069799037587	reg868	1	1	1	1	1	1	1
VEGFC	1263	0	155.437616072882	0.0236069799037587	reg868	1	1	1	1	1	1	1
NEIL3	1818	0	181.687035828961	0.0236069799037587	reg869	1	1	1	1	1	1	1
AGA	1041	0	181.687035828961	0.0236069799037587	reg869	1	1	1	1	1	1	1
RP11-389E17.1	330	0	181.687035828961	0.0236069799037587	reg869	1	1	1	1	1	1	1
TENM3	8185	1	146.087582438068	0.0236069799037587	reg874	1	1	1	1	1	1	1
DCTD	570	0	146.087582438068	0.0236069799037587	reg874	1	1	1	1	1	1	1
WWC2	3797	0	116.827513953798	0.0236069799037587	reg875	1	1	1	1	1	1	1
CLDN22	663	0	116.827513953798	0.0236069799037587	reg875	1	1	1	1	1	1	1
CLDN24	663	0	116.827513953798	0.0236069799037587	reg875	1	1	1	1	1	1	1
CDKN2AIP	1748	0	116.827513953798	0.0236069799037587	reg875	1	1	1	1	1	1	1
ING2	895	0	116.827513953798	0.0236069799037587	reg875	1	1	1	1	1	1	1
RWDD4	567	0	116.827513953798	0.0236069799037587	reg875	1	1	1	1	1	1	1
TRAPPC11	3427	0	116.827513953798	0.0236069799037587	reg875	1	1	1	1	1	1	1
STOX2	2788	0	116.827513953798	0.0236069799037587	reg875	1	1	1	1	1	1	1
ENPP6	1323	0	138.183250290474	0.0236069799037587	reg876	1	1	1	1	1	1	1
IRF2	1155	0	138.183250290474	0.0236069799037587	reg876	1	1	1	1	1	1	1
CASP3	834	0	138.183250290474	0.0236069799037587	reg876	1	1	1	1	1	1	1
PRIMPOL	1683	0	138.183250290474	0.0236069799037587	reg876	1	1	1	1	1	1	1
MLF1IP	1285	1	138.183250290474	0.0236069799037587	reg876	1	1	1	1	1	1	1
ACSL1	2214	0	138.183250290474	0.0236069799037587	reg876	1	1	1	1	1	1	1
HELT	984	0	138.183250290474	0.0236069799037587	reg876	1	1	1	1	1	1	1
SLC25A4	897	0	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
KIAA1430	1641	2	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
SNX25	2523	0	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
LRP2BP	1072	0	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
ANKRD37	477	0	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
UFSP2	1499	0	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
C4orf47	930	0	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
CCDC110	2612	0	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
PDLIM3	1283	0	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
SORBS2	4739	0	121.106024016866	0.0236069799037587	reg877	1	1	1	1	1	1	1
TLR3	2715	0	179.332023561153	0.0236069799037587	reg878	1	1	1	1	1	1	1
FAM149A	2416	0	179.332023561153	0.0236069799037587	reg878	1	1	1	1	1	1	1
AC110771.1	714	0	179.332023561153	0.0236069799037587	reg878	1	1	1	1	1	1	1
CYP4V2	1578	0	179.332023561153	0.0236069799037587	reg878	1	1	1	1	1	1	1
KLKB1	2118	0	179.332023561153	0.0236069799037587	reg878	1	1	1	1	1	1	1
F11	1936	0	179.332023561153	0.0236069799037587	reg878	1	1	1	1	1	1	1
RP11-215A19.2	278	0	179.332023561153	0.0236069799037587	reg878	1	1	1	1	1	1	1
MTNR1A	1053	0	179.332023561153	0.0236069799037587	reg878	1	1	1	1	1	1	1
FAT1	13863	6	179.332023561153	0.0236069799037587	reg878	1	1	1	1	1	1	1
ZFP42	933	0	198.830850672678	0.0236069799037587	reg879	1	1	1	1	1	1	1
TRIML2	1434	1	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
TRIML1	1407	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
FRG1	777	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
FRG2	840	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
DUX4L7	1473	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
DUX4L6	1473	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
DUX4L5	1473	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
DUX4L4	1458	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
DUX4	1473	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
DUX4L3	1473	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
DUX4L2	1473	0	245.753202397656	0.0236069799037587	reg880	1	1	1	1	1	1	1
PLEKHG4B	3921	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
LRRC14B	1545	1	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
CCDC127	783	1	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
SDHA	2031	3	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
PDCD6	581	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
AHRR	2357	1	313.438527981564	0.0236069799037587	reg883	1	1	1	1	0.999999999999999	1	1
C5orf55	360	1	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
EXOC3	2238	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
SLC9A3	2505	2	313.438527981564	0.0236069799037587	reg883	1	1	1	1	0.999999999999999	1	1
CEP72	1944	4	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
TPPP	660	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
AC026740.1	744	1	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
ZDHHC11B	1149	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
ZDHHC11	1523	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
BRD9	1906	2	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
TRIP13	1378	1	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
NKD2	1862	1	313.438527981564	0.0236069799037587	reg883	1	1	1	1	0.999999999999999	1	1
SLC12A7	3291	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
SLC6A19	1905	1	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
SLC6A18	1891	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
TERT	3399	1	313.438527981564	0.0236069799037587	reg883	1	1	1	1	0.999999999999999	1	1
CLPTM1L	1617	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
SLC6A3	2015	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	0.999999999999999	1	1
LPCAT1	1605	2	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
MRPL36	312	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
NDUFS6	585	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	1	1	1
IRX4	1638	0	313.438527981564	0.0236069799037587	reg883	1	1	1	1	0.999999999999999	1	1
IRX2	1416	0	239.204705330894	0.0236069799037587	reg884	1	1	1	1	1	1	1
C5orf38	756	1	239.204705330894	0.0236069799037587	reg884	1	1	1	1	1	1	1
IRX1	1443	2	252.751268780071	0.0236069799037587	reg885	1	1	1	1	1	1	1
ADAMTS16	3687	1	200.217768740429	0.0236069799037587	reg887	1	1	1	1	1	1	1
MED10	408	0	171.013822055179	0.0236069799037587	reg888	1	1	1	1	1	1	1
UBE2QL1	486	1	171.013822055179	0.0236069799037587	reg888	1	1	1	1	1	1	1
NSUN2	2304	0	171.013822055179	0.0236069799037587	reg888	1	1	1	1	1	1	1
SRD5A1	1072	0	171.013822055179	0.0236069799037587	reg888	1	1	1	1	1	1	1
PAPD7	1629	0	171.013822055179	0.0236069799037587	reg888	1	1	1	1	1	1	1
ADCY2	3456	0	186.523463153802	0.0236069799037587	reg889	1	1	1	1	1	1	1
C5orf49	444	0	186.523463153802	0.0236069799037587	reg889	1	1	1	1	1	1	1
FASTKD3	1989	0	186.523463153802	0.0236069799037587	reg889	1	1	1	1	1	1	1
MTRR	2204	1	186.523463153802	0.0236069799037587	reg889	1	1	1	1	1	1	1
SEMA5A	3337	1	164.73121073526	0.0236069799037587	reg891	1	1	1	1	1	1	1
TAS2R1	900	0	164.73121073526	0.0236069799037587	reg891	1	1	1	1	1	1	1
FAM173B	702	0	120.32553236426	0.0236069799037587	reg892	1	1	1	1	1	1	1
CCT5	1668	0	120.32553236426	0.0236069799037587	reg892	1	1	1	1	1	1	1
CMBL	738	0	120.32553236426	0.0236069799037587	reg892	1	1	1	1	1	1	1
MARCH6	2799	0	120.32553236426	0.0236069799037587	reg892	1	1	1	1	1	1	1
ROPN1L	693	0	120.32553236426	0.0236069799037587	reg892	1	1	1	1	1	1	1
ANKRD33B	1485	0	120.32553236426	0.0236069799037587	reg892	1	1	1	1	1	1	1
DAP	658	0	120.32553236426	0.0236069799037587	reg892	1	1	1	1	1	1	1
CTNND2	3678	0	154.944087598251	0.0236069799037587	reg893	1	1	1	1	1	1	1
DNAH5	13875	0	175.738979086952	0.0236069799037587	reg895	1	1	1	1	1	1	1
TRIO	9526	2	125.890098386957	0.0236069799037587	reg896	1	1	1	1	1	1	1
FAM105A	1071	0	125.890098386957	0.0236069799037587	reg896	1	1	1	1	1	1	1
FAM105B	1059	0	125.890098386957	0.0236069799037587	reg896	1	1	1	1	1	1	1
ANKH	1479	1	125.890098386957	0.0236069799037587	reg896	1	1	1	1	1	1	1
FBXL7	1477	1	165.684443970015	0.0236069799037587	reg897	1	1	1	1	1	1	1
MARCH11	1209	2	171.622348656411	0.0236069799037587	reg898	1	1	1	1	1	1	1
ZNF622	1434	2	171.622348656411	0.0236069799037587	reg898	1	1	1	1	1	1	1
FAM134B	1529	0	171.622348656411	0.0236069799037587	reg898	1	1	1	1	1	1	1
MYO10	6246	3	171.622348656411	0.0236069799037587	reg898	1	1	1	1	1	1	1
BASP1	684	0	171.622348656411	0.0236069799037587	reg898	1	1	1	1	1	1	1
CDH18	2516	1	196.674373533463	0.0236069799037587	reg901	1	1	1	1	1	1	1
CDH12	2385	1	225.785707617334	0.0236069799037587	reg904	1	1	1	1	1	1	1
PRDM9	2685	0	239.078793652919	0.0236069799037587	reg905	1	1	1	1	1	1	1
