chr	start	stops	name	BRCA	GACA	LICA	LUAD	MB	PA	PRAD
chr3	13236100	13237100	DRM:RPL32(;REG)	1	0.658072343639372	1	1	1	1	1
chr3	132606100	132606300	DRM:TF(;REG)	1	1	1	1	1	1	1
chr3	13264800	13267000	DRM:RPL32(;REG)	1	0.90445860359848	0.338398569858419	1	1	1	1
chr3	13292700	13293600	DRM:RPL32(;REG)	1	0.253338854321625	1	1	1	1	1
chr3	13295300	13297000	DRM:RPL32(;REG)	1	0.837747572890834	1	0.486696013769676	1	1	0.209127816086234
chr3	13301900	13303100	DRM:RPL32(;REG)	1	0.142307846056666	1	0.376286027730082	1	1	0.152740402159353
chr3	13303300	13306600	DRM:RPL32(;REG)	0.47324143939779	0.0121109699248887	0.461446731067074	1	1	1	1
chr3	13322300	13325600	DRM:RPL32(;REG)	1	0.473962961406393	1	1	1	1	0.0118651765364626
chr3	13327300	13327400	DRM:RPL32(;REG)	1	1	1	1	1	1	1
chr3	13339800	13340100	DRM:RPL32(;REG)	1	1	0.0548881870683649	1	1	1	1
chr3	13473500	13473900	DRM:RPL32(;REG)	1	1	1	1	1	1	1
chr3	13574700	13576100	DRM:RPL32(;REG)	1	0.776803214223774	0.231346262099268	1	1	1	1
chr3	136780700	136781800	DRM:IL20RB(;)	0.0227600104820587	0.730958606613282	1	1	1	1	1
chr3	136918200	136919300	DRM:IL20RB(;)	1	0.379693969659526	1	1	1	1	1
chr3	136968200	136968900	DRM:IL20RB(;)	0.135452669496847	0.567063126148834	1	1	1	1	1
chr3	137044000	137044700	DRM:IL20RB(;)	1	1	0.210445397095305	1	1	1	1
chr3	137048500	137049600	DRM:IL20RB(;)	1	0.413979222054896	0.0545229391919232	0.0925781946834452	1	1	0.189709950582242
chr3	137051100	137051500	DRM:IL20RB(;)	1	1	1	1	1	1	1
chr3	137062200	137062300	DRM:IL20RB(;)	1	1	1	1	1	1	1
chr3	137166800	137167300	DRM:IL20RB(;)	1	1	1	1	1	1	1
chr3	137189700	137190900	DRM:IL20RB(;)	0.253739165211993	0.457070577498876	1	1	1	1	0.205017533296494
chr3	137191500	137191800	DRM:IL20RB(;)	1	0.320549783542482	0.0963814813275083	0.128259977519468	1	1	0.0558548947735494
chr3	137301200	137301700	DRM:MRAS(PPI;)	1	0.474506605686482	0.155359840455271	0.204253275126676	1	1	1
chr3	137361500	137362000	DRM:MRAS(PPI;)	1	1	1	1	1	1	1
chr3	137366000	137366500	DRM:MRAS(PPI;)	1	0.474506605686482	1	0.0230394991916911	1	1	1
chr3	137531100	137531400	DRM:MRAS(PPI;)	1	0.320549783542482	1	1	1	1	1
chr3	137539300	137539400	DRM:MRAS(PPI;)	1	1	1	1	1	1	1
chr3	137573800	137574200	DRM:MRAS(PPI;)	1	0.0954613648989454	1	1	1	1	1
chr3	138573100	138573500	DRM:ESYT3(;)	0.0818026976577361	0.0694801291337614	1	1	1	1	1
chr3	138583600	138583700	DRM:MRPS22(;)	1	1	1	1	1	1	1
chr3	138594000	138596700	DRM:MRAS(PPI;)	0.11475121823495	0.77988320569483	0.434915678536454	1	1	1	1
chr3	138630700	138632300	DRM:MRAS(PPI;)	1	0.00000267834472027918	1	1	1	1	1
chr3	139440300	139440500	DRM:CLSTN2(;)	0.0429278004198157	1	1	1	1	1	1
chr3	139440300	139440500	DRM:MRPS22(;)	0.0429278004198157	1	1	1	1	1	1
chr3	140307500	140307800	DRM:CLSTN2(;)	1	0.0579911851223029	1	1	1	1	1
chr3	140307500	140307800	DRM:ZBTB38(;)	1	0.0579911851223029	1	1	1	1	1
chr3	140592700	140592800	DRM:ZBTB38(;)	1	1	1	1	1	1	1
chr3	140893900	140894000	DRM:ZBTB38(;)	1	1	1	1	1	1	1
chr3	141656400	141656700	DRM:XRN1(PPI;)	1	1	1	1	1	1	1
chr3	142793200	142793500	DRM:C3orf58(;)	1	0.0385476701862122	1	0.0775941478537869	1	1	1
chr3	142802600	142803200	DRM:C3orf58(;)	1	1	1	0.149008721560869	1	1	1
chr3	142803400	142804500	DRM:C3orf58(;)	0.196087932579674	0.105122906322573	1	0.255652242830566	1	1	1
chr3	142811100	142812000	DRM:C3orf58(;)	1	1	1	1	1	1	1
chr3	14290100	14292300	DRM:FGD5(;)	1	1	1	0.00318420633993003	1	1	1
chr3	142942000	142942100	DRM:C3orf58(;)	1	1	1	1	1	1	1
chr3	14363900	14365100	DRM:FBLN2(PPI;)	0.250681664985659	0.254181367969386	1	1	0.0430939222396834	1	1
chr3	14363900	14365100	DRM:FGD5(;)	0.250681664985659	0.254181367969386	1	1	0.0430939222396834	1	1
chr3	14365300	14365400	DRM:FBLN2(PPI;)	1	1	1	1	1	1	1
chr3	14365300	14365400	DRM:FGD5(;)	1	1	1	1	1	1	1
chr3	14365300	14365400	DRM:WNT7A(;)	1	1	1	1	1	1	1
chr3	14366100	14366500	DRM:FBLN2(PPI;)	1	0.0426759925552987	1	1	1	1	1
chr3	14366100	14366500	DRM:FGD5(;)	1	0.0426759925552987	1	1	1	1	1
chr3	148281400	148281500	DRM:CP(;)	1	1	1	1	1	1	1
chr3	148366600	148367100	DRM:TM4SF18(;)	1	1	0.120104643741366	0.190080378719384	1	1	1
chr3	148692600	148692800	DRM:PFN2(PPI;)	1	1	0.0499157456883248	1	1	1	1
chr3	148692600	148692800	DRM:TM4SF18(;)	1	1	0.0499157456883248	1	1	1	1
chr3	150101800	150104800	DRM:GPR87(;)	0.517382065033782	0.654049070964747	1	1	1	1	1
chr3	150206800	150207300	DRM:WWTR1(;)	1	1	1	1	1	1	1
chr3	150515900	150516500	DRM:PFN2(PPI;)	1	1	1	1	1	1	1
chr3	150524200	150524600	DRM:PFN2(PPI;)	1	1	1	1	1	1	1
chr3	15162100	15163000	DRM:ANKRD28(;)	1	0.637740534773974	1	0.15441366576825	1	1	1
chr3	15402100	15404700	DRM:ANKRD28(;)	0.424890253000212	0.340811785424653	1	1	1	1	1
chr3	154276700	154276900	DRM:MME(PPI;)	1	1	1	1	1	1	1
chr3	155723200	155723900	DRM:GMPS(;)	1	1	1	1	1	1	1
chr3	156353700	156354100	DRM:SSR3(;)	1	1	1	1	1	1	1
chr3	156445600	156447700	DRM:GMPS(;)	1	0.879575350993805	1	1	1	1	1
chr3	16038900	16039500	DRM:ANKRD28(;)	1	0.154659369876131	0.117306325331299	1	1	1	1
chr3	160409700	160409800	DRM:IFT80(;)	1	1	1	1	1	1	1
chr3	160409700	160409800	DRM:SMC4(PPI;)	1	1	1	1	1	1	1
chr3	160411600	160414700	DRM:IFT80(;)	0.553738462902605	0.983886374616631	1	0.145650233629867	1	1	1
chr3	160411600	160414700	DRM:SMC4(PPI;)	0.553738462902605	0.983886374616631	1	0.145650233629867	1	1	1
chr3	160415200	160417300	DRM:IFT80(;)	1	1	1	1	1	1	1
chr3	160415200	160417300	DRM:SMC4(PPI;)	1	1	1	1	1	1	1
chr3	160433700	160434000	DRM:IFT80(;)	1	1	1	1	1	1	1
chr3	160433700	160434000	DRM:SMC4(PPI;)	1	1	1	1	1	1	1
chr3	161029600	161029700	DRM:C3orf57(;)	1	1	1	1	1	1	1
chr3	161125100	161125200	DRM:B3GALNT1(;)	1	1	1	0.0698706143696664	1	1	1
chr3	161278000	161278400	DRM:B3GALNT1(;)	1	1	1	1	1	1	1
chr3	16144100	16144800	DRM:DAZL(;)	1	0.554698581974365	1	1	1	1	1
chr3	16186400	16186600	DRM:ANKRD28(;)	1	0.206824136469863	1	1	1	1	1
chr3	16187200	16188100	DRM:ANKRD28(;)	1	0.646238763344061	1	1	1	1	1
chr3	164668600	164669600	DRM:BCHE(;)	0.276354188182472	1	1	0.530769585966142	1	1	1
chr3	16595500	16595600	DRM:ANKRD28(;)	1	1	1	1	1	1	1
chr3	165991100	165991200	DRM:BCHE(;)	1	0.16383106134605	1	1	1	1	1
chr3	16796100	16796300	DRM:TBC1D5(;)	1	1	1	0.0623019803075037	1	1	1
chr3	16826100	16827400	DRM:RFTN1(;REG)	1	1	1	1	1	1	0.152239657344062
chr3	169459100	169460000	DRM:CLDN11(;)	1	0.224245237942686	0.281093473595587	1	1	1	1
chr3	170038500	170038700	DRM:CLDN11(;)	1	1	1	1	1	1	1
chr3	172186100	172186300	DRM:ECT2(;)	0.0495713250587366	1	1	1	1	1	1
chr3	179027100	179027800	DRM:MFN1(;)	1	1	1	0.274463789696159	1	1	1
chr3	179765900	179766300	DRM:MFN1(;)	1	1	1	1	1	1	1
chr3	179834500	179834700	DRM:PEX5L(;)	1	1	1	1	1	1	1
chr3	179897500	179897600	DRM:PEX5L(;)	1	1	1	0.0449732397624643	1	1	1
chr3	179984700	179985600	DRM:PEX5L(;)	0.201563883608725	0.396854582800244	1	1	1	1	1
chr3	182447100	182449200	DRM:B3GNT5(;)	0.375204599336967	0.641060016765317	1	1	1	1	1
chr3	182483400	182484300	DRM:KLHL24(;)	0.182867756362095	1	0.217935599010718	0.209905064119615	1	1	1
chr3	184458200	184458600	DRM:AP2M1(PPI;)	1	1	1	0.108944033577925	1	1	1
chr3	184459400	184461200	DRM:AP2M1(PPI;)	1	1	1	1	1	1	1
chr3	186144700	186144800	DRM:AHSG(;REG)	1	1	1	1	1	1	1
chr3	186605600	186606000	DRM:AHSG(;REG)	1	1	1	1	1	1	1
chr3	186606200	186607600	DRM:AHSG(;REG)	1	1	1	0.0811861730209607	1	1	0.185642850721471
chr3	186606200	186607600	DRM:DNAJB11(PPI;)	1	1	1	0.0811861730209607	1	1	0.185642850721471
chr3	187129800	187130100	DRM:AHSG(;REG)	1	1	1	1	1	1	1
chr3	187183200	187183700	DRM:ST6GAL1(;)	1	1	1	1	1	1	1
chr3	187239200	187239500	DRM:AHSG(;REG)	1	1	1	1	1	1	1
chr3	187239800	187241100	DRM:AHSG(;REG)	1	1	0.214873869807473	1	1	1	0.145966063437754
chr3	187239800	187241100	DRM:LPP(;)	1	1	0.214873869807473	1	1	1	0.145966063437754
chr3	187491000	187492400	DRM:EIF4A2(PPI;REG)	0.297356224315926	1	1	1	1	1	1
chr3	187549000	187549200	DRM:MASP1(;)	1	1	1	1	1	1	1
chr3	187549500	187549900	DRM:MASP1(;)	1	0.345018501631148	1	0.10105972975337	1	1	1
chr3	187550400	187550500	DRM:MASP1(;)	1	1	1	1	1	1	1
chr3	188619000	188619300	DRM:LPP(;)	1	1	1	1	1	1	1
chr3	188619000	188619300	DRM:TP63(;)	1	1	1	1	1	1	1
chr3	189122500	189123200	DRM:CLDN1(;)	1	1	1	0.16776890893503	1	1	1
chr3	189122500	189123200	DRM:TP63(;)	1	1	1	0.16776890893503	1	1	1
chr3	189222000	189222100	DRM:CLDN1(;)	1	1	1	1	1	1	1
chr3	189222000	189222100	DRM:TP63(;)	1	1	1	1	1	1	1
chr3	189247800	189247900	DRM:CLDN1(;)	1	1	1	1	1	1	1
chr3	189247800	189247900	DRM:TP63(;)	1	1	1	1	1	1	1
chr3	189285000	189286800	DRM:CLDN1(;)	1	0.323164438475738	1	1	1	1	1
chr3	189285000	189286800	DRM:TP63(;)	1	0.323164438475738	1	1	1	1	1
chr3	189288400	189289200	DRM:TP63(;)	1	0.587412747841023	1	1	1	1	1
chr3	189311300	189311700	DRM:LEPREL1(;)	1	1	1	0.0997280471239926	1	1	1
chr3	189627500	189627700	DRM:LEPREL1(;)	1	1	1	1	1	1	1
chr3	189656500	189656600	DRM:CLDN16(;)	1	1	1	1	1	1	1
chr3	189656500	189656600	DRM:LEPREL1(;)	1	1	1	1	1	1	1
chr3	189927500	189927700	DRM:TP63(;)	1	1	1	1	1	1	1
chr3	190690400	190692100	DRM:CLDN16(;)	1	1	1	0.500948288209975	1	1	1
chr3	191406500	191407200	DRM:CCDC50(;)	0.210340048016124	1	0.24989393891742	0.0691738476980699	0.0422705643327227	1	1
chr3	193450000	193451000	DRM:OPA1(;)	1	1	1	1	1	1	1
chr3	193450000	193451000	DRM:TMEM44(;)	1	1	1	1	1	1	1
chr3	193511700	193512800	DRM:CPN2(;)	1	1	0.231560992630396	1	1	1	1
chr3	193517500	193518900	DRM:CPN2(;)	1	0.383269264830602	1	0.304424578713778	1	1	1
chr3	193530000	193531700	DRM:ATP13A4(;)	1	0.799025124849873	0.334163915014119	0.356167068179737	1	1	0.185505353943527
chr3	193543500	193543700	DRM:CPN2(;)	1	1	1	1	1	1	1
chr3	193571900	193572100	DRM:CPN2(;)	1	1	1	1	1	1	1
chr3	193571900	193572100	DRM:TMEM44(;)	1	1	1	1	1	1	1
chr3	193577000	193577400	DRM:OPA1(;)	1	1	1	1	1	1	1
chr3	193615100	193615800	DRM:CPN2(;)	1	1	1	1	1	1	1
chr3	193626100	193631000	DRM:CPN2(;)	0.129128353057658	0.6783002229685	1	0.363283142066474	0.184789258985063	1	0.444977648682029
chr3	193639300	193640600	DRM:CPN2(;)	1	0.707410850859654	0.267428379839663	0.286241782143233	1	1	0.0113554076916058
chr3	193639300	193640600	DRM:FAM43A(;)	1	0.707410850859654	0.267428379839663	0.286241782143233	1	1	0.0113554076916058
chr3	193643700	193644400	DRM:CPN2(;)	0.161276817174708	0.48487785629309	1	0.166381985052455	1	1	1
chr3	193645300	193645600	DRM:CPN2(;)	1	1	1	1	1	1	1
chr3	193659800	193661400	DRM:CPN2(;)	1	1	1	1	1	1	1
chr3	194102400	194102600	DRM:CPN2(;)	1	1	1	1	1	1	1
chr3	194102400	194102600	DRM:OPA1(;)	1	1	1	1	1	1	1
chr3	194269500	194270100	DRM:OPA1(;)	1	0.112517906647634	0.133915845362642	1	1	1	1
chr3	195173900	195174400	DRM:APOD(;)	1	1	1	1	1	1	1
chr3	195180000	195180600	DRM:APOD(;)	1	1	1	1	1	1	1
chr3	195180800	195181600	DRM:APOD(;)	1	1	0.121370958692868	1	1	1	1
chr3	195183000	195183200	DRM:FAM43A(;)	1	0.186871106617951	1	1	1	1	1
chr3	195183000	195183200	DRM:TMEM44(;)	1	0.186871106617951	1	1	1	1	1
chr3	195823000	195824300	DRM:LRRC33(;)	1	0.38862871292961	1	1	1	1	1
chr3	195842300	195843700	DRM:LRRC33(;)	0.0470437197373013	1	1	1	1	1	1
chr3	195843900	195844100	DRM:LRRC33(;)	0.0476367951676504	1	1	1	1	1	1
chr3	195844300	195844400	DRM:LRRC33(;)	1	1	1	1	1	1	1
chr3	195844600	195845700	DRM:LRRC33(;)	1	1	1	1	0.03074532742217	1	1
chr3	195847000	195847800	DRM:APOD(;)	1	1	0.121370958692868	1	1	1	1
chr3	195848000	195848100	DRM:APOD(;)	1	0.0983042650933622	1	1	1	1	1
chr3	195848400	195850500	DRM:APOD(;)	1	0.636395920611027	1	1	1	1	1
chr3	195848400	195850500	DRM:PIGZ(;)	1	0.636395920611027	1	1	1	1	1
chr3	195897800	195898100	DRM:LRRC33(;)	1	0.266672342175292	1	1	1	1	1
chr3	195913200	195914300	DRM:LRRC33(;)	0.235116447670185	1	0.162942637147011	1	1	1	1
chr3	196326500	196327200	DRM:PIGZ(;)	1	0.514438420128151	1	0.16277556042192	1	1	1
chr3	196569600	196571500	DRM:PIGZ(;)	0.37018331997948	0.582775332612903	0.264333338035245	1	1	1	1
chr3	196575800	196576600	DRM:PIGZ(;)	1	0.0105184465239055	1	1	1	1	1
chr3	197070700	197072000	DRM:PIGZ(;)	1	1	1	1	0.0362313666533998	1	1
chr3	197072200	197072700	DRM:PIGZ(;)	1	1	1	1	1	1	1
chr3	197080500	197080600	DRM:RPL35A(PPI;)	1	1	1	1	1	1	1
chr3	197104900	197105600	DRM:BDH1(;)	1	0.164716198641482	1	1	1	1	1
chr3	23097400	23097800	DRM:UBE2E1(PPI;)	1	0.40432094248896	1	0.111632104144988	1	1	1
chr3	23127100	23127200	DRM:RPL15(PPI;REG)	1	1	1	1	1	1	1
chr3	27004000	27004600	DRM:EOMES(;)	1	0.481873249244077	1	0.185814908278565	1	1	1
chr3	27067300	27067400	DRM:EOMES(;)	1	1	1	1	1	1	1
chr3	28027800	28028300	DRM:EOMES(;)	1	1	1	1	1	1	1
chr3	28101000	28101100	DRM:EOMES(;)	1	1	1	1	1	1	1
chr3	28833200	28833500	DRM:RBMS3(;)	1	1	1	1	1	1	1
chr3	31418000	31419500	DRM:OSBPL10(;)	0.0302509512684771	0.781030356472062	0.354752868599508	1	1	1	1
chr3	32136900	32137100	DRM:GPD1L(;)	1	1	1	1	1	1	1
chr3	32704200	32704800	DRM:CLASP2(PPI;)	1	1	1	1	1	1	1
chr3	32951600	32951800	DRM:CLASP2(PPI;)	1	1	1	1	1	1	1
chr3	33010100	33010900	DRM:CLASP2(PPI;)	1	1	0.0000020434318587766	1	1	1	0.098918693381725
chr3	33010100	33010900	DRM:FBXL2(;)	1	1	0.0000020434318587766	1	1	1	0.098918693381725
chr3	33011100	33011500	DRM:CLASP2(PPI;)	1	1	1	1	1	1	1
chr3	33789000	33789500	DRM:CLASP2(PPI;)	1	1	1	1	1	1	1
chr3	33941200	33945400	DRM:SUSD5(;)	1	0.845155359146989	0.266286914888633	1	1	1	1
chr3	33982300	33982800	DRM:SUSD5(;)	1	1	1	1	1	1	1
chr3	33983400	33985000	DRM:SUSD5(;)	1	1	1	0.0490903304811116	1	1	1
chr3	34042400	34043100	DRM:CLASP2(PPI;)	1	0.630636294340841	1	0.369775140283881	1	1	1
chr3	34043500	34043800	DRM:CLASP2(PPI;)	1	1	1	1	1	1	1
chr3	36361200	36361600	DRM:GOLGA4(;)	1	1	1	1	1	1	1
chr3	37258100	37259500	DRM:MLH1(PPI;REG)	1	0.397124483510687	1	1	1	1	0.139705726031341
chr3	37258100	37259500	DRM:PLCD1(;)	1	0.397124483510687	1	1	1	1	0.139705726031341
chr3	39211900	39212300	DRM:SCN5A(;)	1	1	1	1	1	1	1
chr3	39211900	39212300	DRM:XIRP1(;)	1	1	1	1	1	1	1
chr3	39619000	39619500	DRM:SCN5A(;)	1	0.412299847426975	1	1	1	1	1
chr3	39619000	39619500	DRM:XIRP1(;)	1	0.412299847426975	1	1	1	1	1
chr3	40710800	40711000	DRM:RPL14(PPI;)	1	0.189501877239674	1	1	1	1	1
chr3	40755400	40755700	DRM:ENTPD3(;)	0.067414254134313	1	0.0615427553702848	1	1	1	1
chr3	40950800	40951500	DRM:RPL14(PPI;)	1	0.168707226951703	1	1	1	1	1
chr3	40951700	40951900	DRM:RPL14(PPI;)	1	0.189501877239674	1	1	1	1	1
chr3	40952800	40954300	DRM:RPL14(PPI;)	1	1	0.271745362483723	0.386869675766471	1	1	0.195492553349672
chr3	41156100	41157200	DRM:RPL14(PPI;)	1	1	1	1	1	1	1
chr3	42317700	42319000	DRM:TRAK1(;)	1	1	1	1	1	1	1
chr3	42329300	42329400	DRM:NKTR(;REG)	1	1	1	1	1	1	1
chr3	42332400	42333100	DRM:CCK(;)	1	1	1	1	1	1	1
chr3	42332400	42333100	DRM:TRAK1(;)	1	1	1	1	1	1	1
chr3	42344200	42345100	DRM:CCK(;)	1	1	1	0.183761905755952	1	1	1
chr3	42344200	42345100	DRM:TRAK1(;)	1	1	1	0.183761905755952	1	1	1
chr3	42463100	42464900	DRM:NKTR(;REG)	1	1	0.323840328429457	1	1	1	1
chr3	42463100	42464900	DRM:TRAK1(;)	1	1	0.323840328429457	1	1	1	1
chr3	42482500	42482800	DRM:CCDC13(;)	1	1	1	1	1	1	1
chr3	42482500	42482800	DRM:SEC22C(;)	1	1	1	1	1	1	1
chr3	43189300	43190100	DRM:NKTR(;REG)	1	1	0.160464646156489	0.196980055276829	1	1	1
chr3	43236000	43236300	DRM:NKTR(;REG)	1	1	1	1	1	1	1
chr3	45379500	45379700	DRM:LZTFL1(;REG)	1	1	0.0442349732808435	0.0438284937437391	1	1	1
chr3	46100300	46101300	DRM:ALS2CL(;)	0.184894340200921	0.000000015152871643029	1	0.0276048401195514	0.035823944759413	1	1
chr3	46100300	46101300	DRM:LZTFL1(;REG)	0.184894340200921	0.000000015152871643029	1	0.0276048401195514	0.035823944759413	1	1
chr3	46133500	46135600	DRM:ALS2CL(;)	1	0.802634876280003	1	1	1	1	0.255141926867476
chr3	46133500	46135600	DRM:NBEAL2(;)	1	0.802634876280003	1	1	1	1	0.255141926867476
chr3	46136400	46138100	DRM:ALS2CL(;)	0.293330572327323	0.731614034738374	1	1	1	1	0.0248484333222713
chr3	462400	462600	DRM:CHL1(;)	0.0713864248496089	0.362421275754915	1	1	1	1	1
chr3	46320400	46320900	DRM:ALS2CL(;)	1	0.321849032683925	1	1	1	1	1
chr3	46324400	46324500	DRM:ALS2CL(;)	1	1	1	1	1	1	1
chr3	46331300	46331400	DRM:ALS2CL(;)	1	1	1	1	1	1	1
chr3	46334900	46336100	DRM:ALS2CL(;)	1	1	1	1	1	1	1
chr3	46336300	46336400	DRM:ALS2CL(;)	1	1	1	1	1	1	1
chr3	46340200	46342000	DRM:ALS2CL(;)	1	0.751483715814993	1	0.363890189286805	1	1	1
chr3	46363500	46363700	DRM:ALS2CL(;)	1	1	1	1	1	1	1
chr3	466700	468700	DRM:CHL1(;)	1	0.988030146572512	0.74788848615945	0.462038249890719	1	1	1
chr3	47584000	47584900	DRM:SCAP(;)	1	0.659145186650891	1	1	1	1	1
chr3	48177100	48177700	DRM:DALRD3(;)	1	0.48241338104144	1	1	1	1	1
chr3	48177100	48177700	DRM:LAMB2(;)	1	0.48241338104144	1	1	1	1	1
chr3	48177100	48177700	DRM:SCAP(;)	1	0.48241338104144	1	1	1	1	1
chr3	48244300	48244800	DRM:IP6K2(;)	1	1	1	1	1	1	1
chr3	48244300	48244800	DRM:NCKIPSD(PPI;)	1	1	1	1	1	1	1
chr3	48244300	48244800	DRM:PLXNB1(;REG)	1	1	1	1	1	1	1
chr3	48244300	48244800	DRM:SMARCC1(PPI;REG)	1	1	1	1	1	1	1
chr3	49187500	49187600	DRM:CAMKV(;)	1	1	1	1	1	1	1
chr3	49187500	49187600	DRM:DAG1(PPI;)	1	1	1	1	1	1	1
chr3	49487100	49487200	DRM:LAMB2(;)	1	1	1	1	1	1	1
chr3	5047900	5050800	DRM:ITPR1(PPI;)	0.558951956233866	0.670850158974033	1	1	1	1	0.367107007050751
chr3	505100	506300	DRM:CHL1(;)	1	0.748854527842019	1	1	1	1	1
chr3	50558300	50558400	DRM:CACNA2D2(;)	1	1	1	1	1	1	1
chr3	50558300	50558400	DRM:CAMKV(;)	1	1	1	1	1	1	1
chr3	50567400	50568300	DRM:CACNA2D2(;)	1	1	1	1	1	1	1
chr3	50567400	50568300	DRM:CYB561D2(;)	1	1	1	1	1	1	1
chr3	50574500	50575700	DRM:C3orf54(;)	1	0.651874723656038	1	1	1	1	1
chr3	50574500	50575700	DRM:HYAL1(;)	1	0.651874723656038	1	1	1	1	1
chr3	50574500	50575700	DRM:MST1(;)	1	0.651874723656038	1	1	1	1	1
chr3	50576100	50578100	DRM:HYAL1(;)	0.265942293833748	1	0.335384894343982	1	1	1	1
chr3	50576100	50578100	DRM:MST1(;)	0.265942293833748	1	0.335384894343982	1	1	1	1
chr3	5057700	5062400	DRM:ITPR1(PPI;)	1	0.9147190397628	0.834914809863285	0.62147040669506	1	1	1
chr3	5076800	5077100	DRM:ITPR1(PPI;)	0.0816020903851103	1	1	1	1	1	1
chr3	5077400	5077700	DRM:ITPR1(PPI;)	1	1	1	1	1	1	1
chr3	51544100	51544300	DRM:CISH(PPI;REG)	1	1	1	1	1	1	1
chr3	51544100	51544300	DRM:STAB1(;)	1	1	1	1	1	1	1
chr3	51544500	51544700	DRM:CISH(PPI;REG)	1	1	1	1	1	1	1
chr3	51544500	51544700	DRM:STAB1(;)	1	1	1	1	1	1	1
chr3	51768600	51769500	DRM:STAB1(;)	1	0.0146764800129861	1	1	1	1	1
chr3	51807600	51808000	DRM:NT5DC2(;)	1	1	1	1	1	1	1
chr3	51807600	51808000	DRM:TNNC1(;)	1	1	1	1	1	1	1
chr3	51828300	51828500	DRM:NT5DC2(;)	1	1	1	1	1	1	1
chr3	51828300	51828500	DRM:TNNC1(;)	1	1	1	1	1	1	1
chr3	51835900	51836800	DRM:ACY1(;)	1	0.598452750923944	1	1	1	1	1
chr3	51835900	51836800	DRM:TNNC1(;)	1	0.598452750923944	1	1	1	1	1
chr3	52048300	52049800	DRM:STAB1(;)	0.224156668274657	1	0.220304091588996	1	1	1	1
chr3	52066800	52068000	DRM:STAB1(;)	1	1	1	0.200585784700786	1	1	1
chr3	52068200	52068900	DRM:STAB1(;)	1	0.489593657501646	1	1	1	1	1
chr3	52201200	52201800	DRM:NT5DC2(;)	1	1	1	1	1	1	1
chr3	52201200	52201800	DRM:TNNC1(;)	1	1	1	1	1	1	1
chr3	52209000	52209400	DRM:NT5DC2(;)	1	1	1	0.0720570856748278	1	1	1
chr3	52210400	52212500	DRM:STAB1(;)	0.298876723519671	0.597965041653676	0.294030399444639	0.323515313146075	1	1	1
chr3	523400	523700	DRM:CHL1(;)	0.105119200408706	0.490575873224665	1	1	1	1	1
chr3	5338200	5338300	DRM:ITPR1(PPI;)	1	1	1	1	1	1	1
chr3	5339600	5339900	DRM:ITPR1(PPI;)	1	1	1	1	1	1	1
chr3	5340100	5340700	DRM:ITPR1(PPI;)	1	1	1	1	1	1	1
chr3	53409100	53409400	DRM:TKT(PPI;)	1	1	1	1	1	1	1
chr3	5476400	5476600	DRM:ITPR1(PPI;)	1	1	1	0.0868462403847699	1	1	1
chr3	55236400	55237400	DRM:WNT5A(;)	1	1	0.275139492289476	0.36612172115658	1	1	0.11437566075096
chr3	5540700	5541800	DRM:ITPR1(PPI;)	1	0.730585237874724	0.346295479782628	0.391512190492906	1	1	1
chr3	5749500	5749800	DRM:ITPR1(PPI;)	1	0.00604906451387262	1	0.127321403201848	1	1	1
chr3	57713000	57713100	DRM:PDHB(PPI;)	1	1	1	1	1	1	1
chr3	57971600	57971900	DRM:DNASE1L3(;)	1	1	1	1	1	1	1
chr3	58534600	58534700	DRM:FLNB(PPI;)	1	0.0933484341740659	1	1	1	1	1
chr3	58679600	58680600	DRM:DNASE1L3(;)	0.167118665277359	0.0183021645352957	1	1	1	1	1
chr3	58690600	58690700	DRM:DNASE1L3(;)	1	1	1	1	1	1	1
chr3	59135900	59136100	DRM:DNASE1L3(;)	1	1	1	1	1	1	1
chr3	61344000	61344700	DRM:C3orf14(;)	1	1	1	0.0242715261821929	1	1	1
chr3	61405900	61406500	DRM:C3orf14(;)	1	0.501693376442634	0.00952211853208132	1	1	1	0.00318577824064395
chr3	69767900	69770300	DRM:LMOD3(;)	1	0.763472186876243	1	0.441430397828111	1	1	1
chr3	69772500	69772800	DRM:LMOD3(;)	1	0.293991144079591	1	1	1	1	1
chr3	69773500	69774900	DRM:LMOD3(;)	1	0.80128467592593	1	1	1	1	1
chr3	69775100	69775700	DRM:LMOD3(;)	1	0.501040964000669	1	1	1	1	1
chr3	7855200	7855300	DRM:LMCD1(;)	1	1	1	1	1	1	1
chr3	7855200	7855300	DRM:OXTR(;)	1	1	1	1	1	1	1
chr3	87854800	87855700	DRM:VGLL3(;)	1	0.116302519452138	1	1	1	1	1
chr3	87855900	87856400	DRM:VGLL3(;)	1	0.478868153057157	0.193454596431641	1	1	1	1
chr3	87856700	87857000	DRM:VGLL3(;)	1	1	1	1	1	1	1
chr3	88961200	88962000	DRM:EPHA3(;)	1	0.34229502026035	0.00943259632523083	0.398123479955375	1	1	1
chr3	89938500	89938900	DRM:EPHA3(;)	1	1	0.229426099859254	0.256846717579902	1	1	1
chr3	89995900	89997500	DRM:EPHA3(;)	1	0.915290016442424	1	0.0357304181090313	1	1	0.291382507508318
chr3	920500	920700	DRM:CHL1(;)	1	1	1	1	1	1	1
chr3	9624000	9624300	DRM:CAMK1(;)	1	1	1	1	1	1	1
chr3	9624000	9624300	DRM:CAV3(;)	1	1	1	1	1	1	1
